Loc PackedFile	9001
character_trait_levels_colour_text_wh2_main_trait_def_name_of_power_ar_01_lifequencher	 	true
character_trait_levels_explanation_text_wh2_main_trait_defeated_belegar_ironhammer	Defeated Belegar Ironhammer	true
character_trait_levels_explanation_text_wh2_dlc09_trait_defeated_khalida	Defeated High Queen Khalida	true
character_trait_levels_explanation_text_wh2_main_trait_wins_against_skaven	Achieved victory over Skaven multiple times	true
character_trait_levels_removal_text_wh2_main_trait_def_name_of_power_ar_06_fangshield		true
character_trait_levels_explanation_text_wh_dlc04_trait_name_dummy_ghorst		true
character_trait_levels_removal_text_wh_dlc03_trait_name_dummy_todbringer		true
character_trait_levels_colour_text_wh2_dlc09_dummy_trait_dynasty_6	This warrior-king was unmatched in chariot tactics. Only the finest crews served under him - and will again, of course…	true
character_trait_levels_colour_text_wh2_dlc09_dummy_trait_dynasty_5	Ruling in the wake of the war with Nagash, Setep restored the Necropolis and the Priesthood to their former glory.	true
character_trait_levels_colour_text_wh2_dlc09_dummy_trait_dynasty_4	Lahmizzash continued the fight against Nagash, retaking sacred Khemri with the aid of his potent Ushabti.	true
character_trait_levels_colour_text_wh2_dlc09_dummy_trait_dynasty_3	The son of Khetep ruled only briefly before his death, but his grasp of engineering and urban development were legendary.	true
character_trait_levels_colour_text_wh2_dlc09_dummy_trait_dynasty_2	Conquering lands beyond the mountains east of Nehekhara, Rakhash was a bringer of great prosperity.	true
character_trait_levels_colour_text_wh2_dlc09_dummy_trait_dynasty_1	Wakhaf repelled the nomads and secured the borders. He is a peerless master of desert warfare.	true
character_trait_levels_onscreen_name_wh2_main_trait_defeated_lord_mazdamundi	Spawnkiller	true
character_trait_levels_colour_text_wh2_main_trait_def_name_of_power_ar_08_moonshadow	 	true
character_trait_levels_onscreen_name_wh2_main_trait_defeats_against_beastmen	Fears Beastmen	true
character_trait_levels_onscreen_name_wh2_main_trait_defeated_morathi	Hagbutcher	true
character_trait_levels_colour_text_wh2_main_trait_def_name_of_power_ca_11_gatesmiter	 	true
character_trait_levels_explanation_text_wh2_main_trait_reinforcing_vampires	Reinforced Vampire Counts armies in battle multiple times	true
character_trait_levels_removal_text_wh2_main_trait_wins_against_chaos		true
character_trait_levels_onscreen_name_wh_dlc03_trait_name_dummy_todbringer	 	true
character_trait_levels_colour_text_wh2_main_trait_ruler_personality_morathi_dark_manipulator	"I would be so grateful for your cooperation in this, my lord. I do so hate to be... disappointed."	true
character_trait_levels_removal_text_wh2_main_trait_defeated_teclis		true
character_trait_levels_colour_text_wh_dlc07_trait_brt_lord_bad_perverted_1	You have Slaanesh's wandering eye, my lord.	true
character_trait_levels_removal_text_wh2_main_trait_skv_boom_master		true
character_trait_levels_explanation_text_wh_dlc04_trait_name_dummy_the_grim		true
character_trait_levels_colour_text_wh2_dlc09_trait_settra_title_3	"Kneel before the might of Settra the Imperishable, Khemrikhara, Lord of the Earth, He Who Holds The Sceptre, High King of Nehekhara, Ruler of the Four Horizons, Monarch of the Sky, Mighty Lion of the Infinite Desert, The King of Kings, Great Hawk of the Heavens, Majestic Emperor of the Shifting Sands and Eternal Sovereign of Khemri's Legions."	true
character_trait_levels_colour_text_wh2_dlc09_trait_settra_title_2	"Kneel before the might of Settra the Imperishable, Khemrikhara, Lord of the Earth, He Who Holds The Sceptre, High King of Nehekhara, Ruler of the Four Horizons, Monarch of the Sky, Mighty Lion of the Infinite Desert..."	true
character_trait_levels_colour_text_wh2_dlc09_trait_settra_title_1	"Kneel before the might of Settra the Imperishable, Khemrikhara, Lord of the Earth, He Who Holds The Sceptre..."	true
character_trait_levels_removal_text_wh2_main_trait_defeated_kholek_suneater		true
character_trait_levels_explanation_text_wh2_main_trait_def_favoured	Awarded through a Loyalty dilemma.	true
character_trait_levels_explanation_text_wh2_main_trait_general_status_all_cursed		true
character_trait_levels_onscreen_name_wh_dlc07_trait_brt_lord_good_defeated_archaon_1	Doomslayer	true
character_trait_levels_onscreen_name_wh_dlc07_trait_brt_lord_bad_raider_1	Raider	true
character_trait_levels_removal_text_wh_dlc07_trait_brt_lord_good_defeated_manfred_1		true
character_trait_levels_colour_text_wh_dlc07_trait_brt_lord_good_industry_1	The workshop floor is far more important to the survival of the realm than the field.	true
character_trait_levels_removal_text_wh_main_trait_name_dummy_de_bordeleaux		true
character_trait_levels_colour_text_wh2_main_trait_reinforcing_humans	Only by uniting the nations can mankind hope to thrive.	true
character_trait_levels_removal_text_wh_main_trait_name_dummy_the_ever-watcher		true
character_trait_levels_removal_text_wh2_main_trait_defeats_against_vampires		true
character_trait_levels_removal_text_wh_dlc07_trait_brt_lord_bad_raider_1		true
character_trait_levels_removal_text_wh_dlc07_trait_brt_lord_good_victory_1		true
character_trait_levels_removal_text_wh_dlc07_trait_brt_lord_good_victory_2		true
character_trait_levels_removal_text_wh_dlc07_trait_brt_lord_good_victory_3		true
character_trait_levels_onscreen_name_wh_dlc07_trait_brt_lord_bad_attacker_2	Poor Attacker	true
character_trait_levels_onscreen_name_wh_dlc07_trait_brt_lord_bad_attacker_3	Incompetent Attacker	true
character_trait_levels_onscreen_name_wh_dlc07_trait_brt_lord_bad_attacker_1	Indecisive Attacker	true
character_trait_levels_onscreen_name_wh_dlc07_trait_brt_lord_bad_abducter_1	Abducter	true
character_trait_levels_onscreen_name_wh2_main_trait_wins_1	Well Known	true
character_trait_levels_onscreen_name_wh2_main_trait_wins_2	Fabled	true
character_trait_levels_onscreen_name_wh2_main_trait_wins_3	Legend	true
character_trait_levels_onscreen_name_wh2_main_trait_sea_legs	Sea Legs	true
character_trait_levels_explanation_text_wh2_dlc09_trait_spymaster	Gained from quest	true
character_trait_levels_explanation_text_wh2_main_trait_reinforcing_greenskins	Reinforced Greenskin armies in battle multiple times	true
