Loc PackedFile
Key	Text	Tooltip
battlefield_siege_vehicles_onscreen_name_wef_battering_ram	Wood Elf Battering Ram	true
battlefield_siege_vehicles_onscreen_name_vmp_battering_ram	Vampire Counts Battering Ram	true
battlefield_siege_vehicles_onscreen_name_tmb_battering_ram	Tomb King Battering Ram	true
battlefield_siege_vehicles_onscreen_name_skv_battering_ram	Skaven Battering Ram	true
battlefield_siege_vehicles_onscreen_name_grn_battering_ram	Greenskins Battering Ram	true
battlefield_siege_vehicles_onscreen_name_emp_battering_ram	Empire Battering Ram	true
battlefield_siege_vehicles_onscreen_name_def_battering_ram	Dark Elf Battering Ram	true
battlefield_siege_vehicles_onscreen_name_dwf_battering_ram	Dwarf Battering Ram	true
battlefield_siege_vehicles_onscreen_name_chs_battering_ram	Chaos Battering Ram	true
battlefield_siege_vehicles_onscreen_name_cst_battering_ram	Vampire Coast Battering Ram	true
battlefield_siege_vehicles_onscreen_name_brt_battering_ram	Bretonnian Battering Ram	true
battlefield_siege_vehicles_onscreen_name_bst_battering_ram	Beastmen Battering Ram	true
battlefield_siege_vehicles_onscreen_name_nor_battering_ram	Norscan Battering Ram	true
battlefield_siege_vehicles_onscreen_name_lzd_battering_ram	Lizardmen Battering Ram	true
battlefield_siege_vehicles_onscreen_name_hef_battering_ram	High Elf Battering Ram	true
battlefield_siege_vehicles_onscreen_name_def_batteringram		true
battlefield_siege_vehicles_onscreen_name_dwf_batteringram		true
battlefield_siege_vehicles_onscreen_name_hef_batteringram		true
battlefield_siege_vehicles_onscreen_name_wef_batteringram		true
battlefield_siege_vehicles_description_def_siege_tower_15m	Protects units intending to assault settlement walls.	true
battlefield_siege_vehicles_description_hef_siege_tower_15m	Protects units intending to assault settlement walls.	true
battlefield_siege_vehicles_description_wef_siege_tower_15m	Protects units intending to assault settlement walls.	true
battlefield_siege_vehicles_onscreen_name_lzd_batteringram		true
battlefield_siege_vehicles_onscreen_name_tmb_batteringram		true
battlefield_siege_vehicles_onscreen_name_grn_batteringram		true
battlefield_siege_vehicles_description_tmb_siege_tower_15m	Protects units intending to assault settlement walls.	true
battlefield_siege_vehicles_description_emp_siege_tower_15m	Protects units intending to assault settlement walls.	true
battlefield_siege_vehicles_description_vmp_siege_tower_15m	Protects units intending to assault settlement walls.	true
