Loc PackedFile
Key	Text	Tooltip
random_localisation_strings_string_finances_vassal_income_breakdown_faction	%S	true
random_localisation_strings_string_building_construction_requires_main_slot_upgrade	{{tr:building_construction_requires_main_slot_upgrade}}	true
random_localisation_strings_string_sea_region_control_status_hostile	[[col:red]](Hostile)[[/col]]	true
random_localisation_strings_string_siege_suffering_attrition	This settlement's garrison has run out of supplies and is suffering [[img:icon_attrition]][[/img]]attrition.	true
random_localisation_strings_string_resistance_magic_tooltip	Magic Resistance: %d%%||Damage of [[img:ui/skins/default/modifier_icon_magical.png]][[/img]]magical attacks is reduced by this amount.	true
random_localisation_strings_string_cancel_construction_confirmation	This building is still being constructed, are you sure you wish to cancel construction?	true
random_localisation_strings_string_unit_stat_bonus_morale_superior	Superior morale	true
random_localisation_strings_string_unit_stat_bonus_armour_improved	Improved armour	true
random_localisation_strings_string_famous_battle_battle_of	Battle of	true
random_localisation_strings_string_tooltip_replenishment_cap	Every unit has limited hit point regeneration in battle	true
random_localisation_strings_string_round_id_august	August	true
random_localisation_strings_string_projectile_range	Projectile Range	true
random_localisation_strings_string_round_id_late_july	Late July	true
random_localisation_strings_string_dx12_inactive_tooltip	To run DirectX® 12 (BETA) you must be running Windows 10 and have a DirectX® 12 compatible graphics card.	true
random_localisation_strings_string_difficulty_level_4	Very Hard	true
random_localisation_strings_string_difficulty_level_5	Legendary	true
random_localisation_strings_string_difficulty_level_2	Normal	true
random_localisation_strings_string_difficulty_level_3	Hard	true
random_localisation_strings_string_difficulty_level_1	Easy	true
random_localisation_strings_string_siege_turns_to_attrition	Turns remaining before garrison will run out of supplies:	true
random_localisation_strings_string_character_role_daughter	PLACEHOLDER	true
random_localisation_strings_string_cannot_build_insufficient_funds	[[col:red]]You have insufficient funds to order this construction.[[/col]]	true
random_localisation_strings_string_StratHud_Building_Card_Recruit_Selection	Left-click to construct this building, right-click for further information.	true
random_localisation_strings_string_Unit_replenishment_men_turn_count	Turns until next entity added: 	true
random_localisation_strings_string_right_click_spell_browser	[[img:ui/skins/default/icon_spell_browser_02.png]][[/img]]Right-click to view in the spell browser.	true
random_localisation_strings_string_morale_shattered_construct	[[col:red]]Disintegrating[[/col]]	true
random_localisation_strings_string_finance_header_liege_lord	Master	true
random_localisation_strings_string_character_role_retainer	Retainer	true
random_localisation_strings_string_morale_steady_construct	[[col:green]]{{tr:steady_undead}}[[/col]]	true
random_localisation_strings_string_character_situation_conversion_catholic	Province Conversion	true
random_localisation_strings_string_click_to_mark_current_selection_for_dismantling	Demolish Building||This will remove the building, allowing you to construct a new building in its place.	true
random_localisation_strings_string_opponent_accepts_surrender_title	Surrender Accepted	true
random_localisation_strings_string_player_withdrawn	This player has withdrawn, the AI will take control of their army.	true
random_localisation_strings_string_unknown_ship_state	Some of this squadron's details are unknown. Moving closer may reveal more information.	true
random_localisation_strings_string_round_id_late_june	Late June	true
random_localisation_strings_string_StratHudbutton_Construction_Site	Undeveloped land||You can create new construction sites here.	true
random_localisation_strings_string_unit_upgrade_insufficient_funds	You do not have enough funds in your treasury to upgrade this unit.	true
random_localisation_strings_string_morale_confident_construct	[[col:green]]{{tr:confident_undead}}[[/col]]	true
random_localisation_strings_string_trade_node_tooltip_supply_to_other	supplied to their capital	true
random_localisation_strings_string_resource_exporting_percentage_zero	A trade route is required to export this resource.	true
random_localisation_strings_string_mp_ready_error_invalid_army_index	[[col:red]]The selected army is already taken. Please select another before declaring readiness.[[/col]]	true
random_localisation_strings_string_character_panel_loyalty_honour_negative	Negative Factors	true
random_localisation_strings_string_player_stats_decisive_victories	Number of decisive victories	true
random_localisation_strings_string_attacker_direction_south	South	true
random_localisation_strings_string_ability_left_click_cant_overcast	
[[col:red]](Cannot currently afford overcast)[[/col]]	true
random_localisation_strings_string_attacker_direction_north	North	true
random_localisation_strings_string_unknown_unit_state	Some of this unit's details are unknown. Moving closer may reveal more information. [[img:icon_hero]][[/img]]Heroes have a higher chance of discerning army details.	true
random_localisation_strings_string_round_id_early_may	Early May	true
random_localisation_strings_string_ability_left_click_toggle_overcast	Left-click to enable [[col:magic]]overcast[[/col]] targeting	true
random_localisation_strings_string_prebattle_title_tunnel_intercept	{{tr:prebattle_title_tunnel_intercept}}	true
random_localisation_strings_string_invalid_army_setup_local	Your army setup is invalid.	true
random_localisation_strings_string_unit_stat_bonus_charge_superior	Superior charge	true
random_localisation_strings_string_trade_route_state_neutral	(Neutral)	true
random_localisation_strings_string_building_under_construction_damaged_cannot	No unfinished buildings are damaged 	true
random_localisation_strings_string_mp_ready_error_no_land_defender_for_coastal_battle	[[col:red]]The defender in a coastal battle must have at least one land unit.[[/col]]	true
random_localisation_strings_string_morale_shaken_construct	[[col:red]]Weak Binding[[/col]]	true
random_localisation_strings_string_morale_confident	[[col:green]]{{tr:confident}}[[/col]]	true
random_localisation_strings_string_sea_region_control_status_neutral	(Neutral)	true
random_localisation_strings_string_FACTION_FOOD_FACTOR_ARMIES	Units	true
random_localisation_strings_string_fatigue_active_construct	[[col:green]]Active[[/col]]	true
random_localisation_strings_string_siege_turns_to_surrender	
Turns remaining before surrender:	true
random_localisation_strings_string_player_stats_mp_consecutive_land	Number of consecutive land battles won	true
random_localisation_strings_string_unit_generic_left_click	Left-click to select	true
random_localisation_strings_string_unit_upgrade_tooltip_cannot_afford	[[col:red]]You cannot afford this upgrade.[[/col]]	true
random_localisation_strings_string_tooltip_raise_lord_convalescence_cause_hunted_down	PLACEHOLDER	true
random_localisation_strings_string_gfx_filtering_ani16x	Anisotropic 16x	true
random_localisation_strings_string_unit_stat_bonus_armour_exceptional	Exceptional armour	true
random_localisation_strings_string_round_id_early_december	Early December	true
random_localisation_strings_string_morale_broken_construct	[[col:red]]Crumbling[[/col]]	true
random_localisation_strings_string_network_error_join_failed	Failed to join the selected game	true
random_localisation_strings_string_max_units	max:	true
random_localisation_strings_string_morale_wavering_construct	[[col:red]]{{tr:wavering_undead}}[[/col]]	true
random_localisation_strings_string_network_error_host_failed	Failed to host game	true
random_localisation_strings_string_must_negotiate_with_master	Can only request this action through this faction's master: 	true
random_localisation_strings_string_demo_save_disabled	Saving is temporarily disabled.||The game will auto-save throughout the campaign.	true
random_localisation_strings_string_cannot_reinforce_at_night	[[col:red]]This force cannot reinforce during a lightning strike battle.[[/col]]	true
random_localisation_strings_string_warning_dirty_exit_body	Players who repeatedly drop out of quick battles might be exploiting the game to avoid a loss.
If you quit out of quick battles too often or too frequently you will suffer a loss of points.	true
random_localisation_strings_string_StratHudbutton_Damaged_Building	Damaged Building||[[col:yellow]]Until repaired, this building's effects are diminished and it cannot be upgraded.[[/col]]	true
random_localisation_strings_string_character_role_candidate	PLACEHOLDER	true
random_localisation_strings_string_fatigue_fresh_construct	[[col:green]]Animated[[/col]]	true
random_localisation_strings_string_prebattle_garrison_army	settlement garrison	true
random_localisation_strings_string_unit_stat_bonus_morale_improved	Improved morale	true
random_localisation_strings_string_player_stats_campaign_naval_battles_won	Campaign naval battles won	true
random_localisation_strings_string_unit_stat_bonus_armour_superior	Superior armour	true
random_localisation_strings_string_character_role_governor	[[img:icon_overseer]][[/img]]Overseer	true
random_localisation_strings_string_fatigue_very_tired_undead	[[col:red]]Drained[[/col]]	true
random_localisation_strings_string_settlement_colon	Settlement:	true
random_localisation_strings_string_unit_concerned_recent_casualties	[[col:red]]Recent casualties[[/col]]	true
random_localisation_strings_string_ability_phase_mask_freeze_fatigue	[[col:green]][[img:ui/skins/default/ua_arrow_increase_1.png]][[/img]] Freeze vigour[[/col]]	true
random_localisation_strings_string_stat_bonus_cavalry	Bonus vs. Cavalry	true
random_localisation_strings_string_unit_concerned_recent_casualties_damage	[[col:red]]Recent damage[[/col]]	true
random_localisation_strings_string_unit_stat_bonus_charge_improved	Improved charge	true
random_localisation_strings_string_the_selected_item_may_not_be_dismantled	[[col:red]]The selected item may not be demolished.[[/col]]	true
random_localisation_strings_string_prebattle_popup_defection_04	Some of the enemy's armies have defected and will join you on the battlefield, however some of yours have also defected and will now oppose you!	true
random_localisation_strings_string_prebattle_popup_defection_02	Some of your armies have defected and will now oppose you on the battlefield!	true
random_localisation_strings_string_prebattle_popup_defection_03	Some of the enemy's armies have defected and will now join you on the battlefield!	true
random_localisation_strings_string_prebattle_popup_defection_01	Defection!	true
random_localisation_strings_string_finances_background_income	Base income	true
random_localisation_strings_string_fatigue_very_tired	[[col:red]]Very tired[[/col]]	true
random_localisation_strings_string_resource_long_term	Long term partnership: {{tr:icon_income}}%n||As this trade agreement is long-standing, a bonus to the trade income is being supplied. This will slowly increase over time.	true
random_localisation_strings_string_diplomacy_undiscovered_clan_mon	Undiscovered Faction	true
random_localisation_strings_string_unit_concerned_frightened_horses	[[col:red]]Frightened horses[[/col]]	true
random_localisation_strings_string_MILITARY_FORCE_FOOD_FACTOR_RAIDING	Raiding	true
random_localisation_strings_string_prebattle_legendary_cannot_save	You cannot save before a battle on legendary difficulty.	true
random_localisation_strings_string_character_situation_land_attack	Field Attacks	true
