Loc PackedFile
Key	Text	Tooltip
ui_unit_bullet_point_enums_onscreen_name_spellcaster	Spellcaster	true
ui_unit_bullet_point_enums_tooltip_swiftshiver_shards	As their enchanted arrows are both light and strong this unit can fire two at a time, but at the cost of range.	true
ui_unit_bullet_point_enums_onscreen_name_anti_large	Anti-Large	true
ui_unit_bullet_point_enums_tooltip_expendable	Witnessing friendly expendable units rout does not reduce other units' [[img:icon_morale]][[/img]]Leadership, unless they are themselves expendable.	true
ui_unit_bullet_point_enums_tooltip_master_ambusher	This unit can move whilst hidden in any terrain, firing in any direction even whilst running!	true
ui_unit_bullet_point_enums_onscreen_name_frost_breath_hydra	Frost Breath	true
ui_unit_bullet_point_enums_tooltip_charmed_attacks	This unit's melee attacks can stay the hand of those on the receiving end. 	true
ui_unit_bullet_point_enums_onscreen_name_charge_reflector_vs_large	Charge Defence Against Large Foes	true
ui_unit_bullet_point_enums_tooltip_martial_mastery	A rigorous selection process and relentless training have turned this unit into the perfect fighting machine. This effect is lost, however, if the unit is badly damaged.	true
ui_unit_bullet_point_enums_tooltip_scaly_skin	Scaly skin or hides help to dampen or deflect the damage caused by missile weapons, increasing this unit's [[img:ui/battle ui/ability_icons/resistance_missile.png]][[/img]]Missile Resistance.	true
ui_unit_bullet_point_enums_tooltip_primal_instincts	When under pressure, the primal instincts of these natural predators take over. They then may go on a rampage against nearby enemy units, attacking the closest one and ignoring any orders given.	true
ui_unit_bullet_point_enums_onscreen_name_good_range	Good Range	true
ui_unit_bullet_point_enums_tooltip_rebirth	When death is imminent, this unit has a chance of regaining some of its health.	true
ui_unit_bullet_point_enums_onscreen_name_plagueclaw_contagion	Plagueclaw Contagion	true
ui_unit_bullet_point_enums_tooltip_armour_sundering	The [[img:ui/battle ui/ability_icons/wh_dlc06_unit_contact_sundered_armour.png]][[/img]]armour-splitting attacks of this unit can significantly weaken the target's armour.	true
ui_unit_bullet_point_enums_onscreen_name_too_horrible_to_die	Too Horrible to Die	true
ui_unit_bullet_point_enums_onscreen_name_lion_cloak	Lion Cloak	true
ui_unit_bullet_point_enums_tooltip_mark_of_asuryan	Those who bear the Creator’s mark are afforded his divine vengeance; when struck down, their unworthy killer is soon engulfed by Asuryan’s vengeful flames!	true
ui_unit_bullet_point_enums_tooltip_charge_reflector_vs_large	When standing and bracing against a charge of large enemies (such as cavalry or monsters) this unit will negate the enemy's [[img:icon_charge]][[/img]]charge bonus.	true
ui_unit_bullet_point_enums_onscreen_name_meat_shield	Meat Shield	true
ui_unit_bullet_point_enums_tooltip_charge_reflector	When standing and bracing against a charge this unit will negate the enemy's [[img:icon_charge]][[/img]]charge bonus.	true
ui_unit_bullet_point_enums_tooltip_att_low		true
ui_unit_bullet_point_enums_tooltip_good_against_gates	This unit is quicker than most when it comes to smashing through gates with their melee weapons.	true
ui_unit_bullet_point_enums_onscreen_name_fire_whilst_moving	Fire whilst moving	true
ui_unit_bullet_point_enums_tooltip_sea_dragon_cloak	The scaled leather of the flightless Sea Dragon provides a very light yet incredibly sturdy material for armour.	true
ui_unit_bullet_point_enums_tooltip_aquatic	Whereas some units struggle to fight and move in shallow water, aquatic units excel.	true
ui_unit_bullet_point_enums_tooltip_elite_unit	Elite unit with stats greatly improved over those of its standard counterpart.	true
ui_unit_bullet_point_enums_onscreen_name_can_attack_buildings	Can Attack Buildings	true
ui_unit_bullet_point_enums_tooltip_can_attack_gates	This unit can attack gates.	true
ui_unit_bullet_point_enums_tooltip_rampage	When this unit gets hurt and enemies are nearby it might go on a rampage, attacking the closest enemy and ignoring any orders given.	true
ui_unit_bullet_point_enums_tooltip_madness_of_khaine	The Witch Elves' venom makes its target susceptible to the Madness of Khaine – forcing it into a mindless, rampaging bloodlust.	true
ui_unit_bullet_point_enums_tooltip_bows_of_avelorn	Loosing arrows of mystical blue fire, they excel at setting vulnerable units ablaze and piercing the toughest armour.	true
ui_unit_bullet_point_enums_tooltip_poison_wind_globes	Misleadingly, and to the horror of anyone exposed to its content, the globes thrown by the Poison Wind Globadiers do not release poison, but a small cloud of lethal Warpstone gas. The larger the target's surface, the more pain it will experience.	true
ui_unit_bullet_point_enums_onscreen_name_fast_dwarf	Fast (for a Dwarf)	true
ui_unit_bullet_point_enums_onscreen_name_vanguard_deployment	Vanguard Deployment	true
ui_unit_bullet_point_enums_tooltip_att_charge_strong		true
ui_unit_bullet_point_enums_onscreen_name_unbreakable	Unbreakable	true
ui_unit_bullet_point_enums_tooltip_concealment_bombs	When a bomb is smashed, a dark smoke curls out, concealing those who wish to hide and choking everyone else.	true
ui_unit_bullet_point_enums_onscreen_name_reaver_bows	Reaver Bows	true
ui_unit_bullet_point_enums_tooltip_attuned_to_magic	This unit has magical attacks and becomes stronger when the winds of magic are in full gale. 	true
ui_unit_bullet_point_enums_tooltip_sniping	Masters of stealth, concealment, and the precision shot, this unit stays hidden while firing.	true
ui_unit_bullet_point_enums_tooltip_dragon_breath_star	The eldest, most powerful Dragons can melt armour and the flesh beneath with a molten blast of their white-hot breath.	true
ui_unit_bullet_point_enums_onscreen_name_placeholder	placeholder	true
ui_unit_bullet_point_enums_onscreen_name_good_against_gates_assassin	Good Against Gates	true
ui_unit_bullet_point_enums_onscreen_name_poor_morale	Poor Leadership	true
ui_unit_bullet_point_enums_tooltip_dragon_breath_moon	After a Moon Dragon’s fiery breath engulfs its victim, scorched armour is often all that remains.	true
ui_unit_bullet_point_enums_onscreen_name_decent_melee	Decent Melee Combatant	true
ui_unit_bullet_point_enums_onscreen_name_concealment_bombs	Concealment Bombs	true
ui_unit_bullet_point_enums_onscreen_name_evocation_of_death	Evocation of Death	true
ui_unit_bullet_point_enums_onscreen_name_primal_fury	Primal Fury	true
ui_unit_bullet_point_enums_onscreen_name_att_charge_strong	Devastating Charge	true
ui_unit_bullet_point_enums_tooltip_goblin_mangonel	A particularly stupid and otherwise useless Goblin prisoner is tied to a boulder and is then fired - screaming all the way - until he smashes into the target. Those hit by this projectile receive a [[img:icon_morale]][[/img]]leadership penalty.	true
ui_unit_bullet_point_enums_tooltip_cant_attack_air	Some ranged weapons, like grenade launchers, bombs or blasting charges, can't target airborne units.	true
ui_unit_bullet_point_enums_tooltip_armour_piercing	The damage of [[img:icon_ap]][[/img]]armour-piercing weapons mostly ignores the armour of the target, making them the ideal choice against heavily-armoured enemies. They are often heavier and attack at a slower rate though, making them less efficient against poorly-armoured targets.	true
ui_unit_bullet_point_enums_onscreen_name_madness_of_khaine	Madness of Khaine	true
ui_unit_bullet_point_enums_tooltip_death_from_above	While airborne, this unit can use a special attack to damage enemies below.	true
ui_unit_bullet_point_enums_onscreen_name_very_fast	Very Fast	true
