Loc PackedFile
Key	Text	Tooltip
dilemmas_localised_title_wh_main_brt_peasant_riots	Peasant Riots	true
dilemmas_localised_title_wh2_main_dilemma_vortex_campaign_victory_hef_lzd	Victory!	true
dilemmas_localised_title_wh2_dlc10_sword_of_khaine_lv3	The Sword Hungers	true
dilemmas_localised_title_wh2_dlc10_sword_of_khaine_lv2	The Sword Festers	true
dilemmas_localised_title_wh2_dlc10_sword_of_khaine_lv1	The Sword Hungers	true
dilemmas_localised_title_wh2_dlc08_confederate_wh_dlc08_nor_vanaheimlings	Warlord Defeated	true
dilemmas_localised_description_wh2_main_def_names_of_power_co_4_teacher	Hailing from a distant land, a famed warrior comes, offering to teach his fearsome combat skills to your armies. After you accept his proposition, the warrior explains the lessons. Which, he asks, do you wish to learn?	true
dilemmas_localised_description_wh2_dlc09_tmb_dilemma_crumbling_buildings	In cities as old as the deserts it is the natural order that even the finest buildings eventually crumble and fall. One of our largest temples has started to collapse and we fear that it will soon topple, bringing down calamity. Should we reinforce it?	true
dilemmas_localised_description_wh2_main_def_names_of_power_ar_2_caravan	Whilst travelling a dangerous and treacherous road, your entourage is set upon by a horde of Beastmen. You believe you can fight them off, but there are options; either charge into the fight with the Cold Ones at your side, or slip away to safety and pick off their leader from the shadows...	true
dilemmas_localised_description_wh2_main_hef_intrigue_whispers_of_the_mourning_chorus	One of the princes of Tiranoc has perished whilst hunting. He was a forthright and well-liked fellow, yet known for his streaks of arrogance and foolhardiness. His death is a terrible loss to the Tiranoc nobility, who hold themselves rigid with the starch of past glory. The Phoenix King and Everqueen are, of course, invited to attend the burial rites, yet how they participate is discussed with much fervour amongst the court.	true
dilemmas_localised_title_wh_main_emp_elector_greed	Elector Greed	true
dilemmas_localised_description_wh2_dlc08_confederate_wh_main_nor_bjornling	The leader of the Bjornling tribe has been defeated; a once powerful warlord now reduced to obscurity beneath your might. For as you stand tall in victory he kneels at your side, hands in chains, his followers stood amongst yours, brought to a halt in anticipation of your next utterance. His men now see him as weak and unfit to lead any longer, this is a chance for you to take control of this faction's forces and land, as well as its followers' dubious loyalty.

Though, while the allure of land may appear to make this choice a simple one, do not let the challenges that a larger empire creates escape you - perhaps simply killing this man and letting whatever is left of his faction fade into memory may be a more fitting end...	true
dilemmas_localised_description_wh2_main_dilemma_loyalty_skv_shades_of_grey_1	A robed figure approaches you, Lord! His face is obscured by a moulding hood, but a grey and ragged muzzle protrudes… it is an accursed Grey Seer! The Council, in their arrogance, of course, ask - no, demand - payment towards the realisation of plans yet unexplained. This one has come to collect...	true
