Loc PackedFile
Key	Text	Tooltip
cdir_events_categories_on_screen_name_Grudges	Grudge	true
cdir_events_categories_on_screen_name_Faction	 	true
cdir_events_categories_on_screen_name_Setback	 	true
cdir_events_categories_on_screen_name_Quest	Quest	true
cdir_events_categories_on_screen_name_TreasureHunt_WoodElves	Treasure Map	true
cdir_events_categories_on_screen_name_TreasureHunt_TombKings	Treasure Map	true
cdir_events_categories_on_screen_name_TreasureHunt_LizardMen	Treasure Map	true
cdir_events_categories_on_screen_name_TreasureHunt_DarkElves	Treasure Map	true
cdir_events_categories_on_screen_name_TreasureHunt_HighElves	Treasure Map	true
cdir_events_categories_on_screen_name_TreasureHunt_Greenskins	Treasure Map	true
cdir_events_categories_on_screen_name_piece_of_eight	Piece of Eight	true
cdir_events_categories_on_screen_name_books_of_nagash	Book Mission	true
cdir_events_categories_on_screen_name_Family	 	true
cdir_events_categories_on_screen_name_Event	 	true
cdir_events_categories_on_screen_name_TreasureHunt	Treasure Map	true
cdir_events_categories_on_screen_name_TreasureHunt_Bretonnia	Treasure Map	true
cdir_events_categories_on_screen_name_Domestic	 	true
cdir_events_categories_on_screen_name_Objective	Chapter Objective	true
cdir_events_categories_on_screen_name_Resolution	 	true
cdir_events_categories_on_screen_name_TreasureHunt_Dwarfs	Treasure Map	true
cdir_events_categories_on_screen_name_Religious	 	true
cdir_events_categories_on_screen_name_Diplomatic	 	true
cdir_events_categories_on_screen_name_Disabled	 	true
cdir_events_categories_on_screen_name_Disaster	 	true
cdir_events_categories_on_screen_name_Historical	 	true
cdir_events_categories_on_screen_name_dark_moon	Dark Moon	true
cdir_events_categories_on_screen_name_treasure_hunt_coast	Treasure Map	true
cdir_events_categories_on_screen_name_Ritual_Requirement	Ritual Requirement	true
cdir_events_categories_on_screen_name_Political	 	true
cdir_events_categories_on_screen_name_Military	Mission	true
cdir_events_categories_on_screen_name_political_action_outcome	 	true
cdir_events_categories_on_screen_name_TreasureHunt_Skaven	Treasure Map	true
cdir_events_categories_on_screen_name_TreasureHunt_Empire	Treasure Map	true
cdir_events_categories_on_screen_name_TreasureHunt_VampireCounts	Treasure Map	true
cdir_events_categories_on_screen_name_alith_anar_assassination	Assassination Target	true
cdir_events_categories_on_screen_name_political_intrigue	 	true
cdir_events_categories_on_screen_name_placeholder	 	true
