Loc PackedFile
Key	Text	Tooltip
incidents_localised_description_wh_main_incident_vmp_lahmian_visit	The Daughters of Lahmia come to visit upon their Coven Throne. They drink the crimson from fine wine goblets and make veiled threats hidden behind fanged smiles. We must destroy them, but not yet… for now we play amenable hosts.	true
incidents_localised_description_wh_dlc01_incident_chs_the_boon_of_tzeentch	A plot of the Great Changer has come to fruition, the seeds of which were sown centuries ago. This will aid our cause.	true
incidents_localised_description_wh_dlc08_incident_nor_sign_in_ice	As your raiders ply the chill seas in search of fresh lands to plunder, all at once the cold grows greater still. In an instant, the sea all around transforms to unforgiving ice! Yet even so, your men's ship remains whole and undamaged, its path clear. This must be a sign from the Gods! They give you their dark blessing in your endevours, keeping the seaways clear for you to plunder new lands. 	true
incidents_localised_title_wh2_main_dilemma_treasure_hunt_lone_wanderer_3_a_spy	Mysterious Stranger	true
incidents_localised_description_wh2_dlc10_sword_of_khaine_region_captured	The Shrine of Khaine is yours now. Within sleeps Widowmaker, Aenarion's bane and the God of Murder's own blade. Consecrate the area by building the Altar of Khaine and the power will be yours to wield!	true
incidents_localised_title_wh_dlc03_incident_bst_eye_of_the_gods	The Eye of the Gods	true
incidents_localised_description_wh2_main_incident_all_campaign_movement_up	A conclave of your generals has struck upon the notion of pressing popular musicians into military service. This has come as a shock to the performers in question, but has proved an instant hit with the troops and they’re marching harder than ever before. Army movement range has increased!	true
incidents_localised_title_wh_main_incident_vmp_hexensnacht	Hexensnacht	true
incidents_localised_description_wh_main_incident_all_famine	Food is scarce. The fetid hand of Nurgle is no doubt involved, causing crops to wither, milk to sour and game to diminish. Another source of sustenance must be found.	true
incidents_localised_title_wh_main_incident_all_nurgles_rot	Nurgle's Rot	true
incidents_localised_title_wh_dlc08_incident_nor_useless_contraptions	Useless Contraptions	true
incidents_localised_title_wh_main_incident_dwf_clan_trouble	Clan Trouble	true
incidents_localised_description_wh2_dlc10_monster_hunt_9_stage_2	While the slavers of the Point are some of the meanest and cruellest men upon Lustria's coast, even they pale to the  mighty Norse Chieftains. The merchants grovel at your feet, desperate to appease you and your retinue out of a pathetic fear of what will happen if they earn your displeasure. Gold is given as tribute.

At first they draw a blank on a willing guide - they are coast-huggers who rarely venture into the jungle interior. Then, one of the slave-masters dares make a suggestion. He leads you to a cage, in which a small reptile with a blue crest hisses defiantly. The locals call it a Skink and claim that with the right amount of 'persuasion' it will lead you to your quarry.	true
incidents_localised_description_wh2_dlc10_monster_hunt_8_stage_2	The Dark Elf merchant is suspiciously pleased to receive the Norse, venturing that he will be a willing buyer should they retrieve the corpse of the 'Mother of the Flame'. He points to the extinguished pinion that is sat upon a dais guarded by two Druchii warriors. He cautions that this will be no easy hunt. Legend has it, the Phoenix is a creature of Hekarti, existing between the mortal plane and in the Realm of Chaos. It only makes its appearance on the side of the mortal veil rarely, once a century at most. It is 'awoken' into this world through the heart of a burning volcano.

According to the Dark Elf, that is the time to strike. They are vulnerable during those early moments of awakening, but will quickly gain strength and become deadly and all but impervious to attack.	true
incidents_localised_description_wh2_main_dilemma_treasure_hunt_skaven_ambush_2_a	By their very nature, Skaven love to talk, so you manage to keep them busy until your scouts return. As they ride into the clearing the Skaven are surprised and panic, turn their tails and run away!	true
incidents_localised_description_wh2_main_dilemma_treasure_hunt_skaven_ambush_3_a	Ratmen are neither rats nor men; you easily slay the Skaven. Their bodies are still littering your camp when the scouting party returns.	true
incidents_localised_description_wh2_main_dilemma_treasure_hunt_skaven_ambush_4_a	Confused, impressed or afraid... you're not sure which; Skaven features are so hard to read. Either way, your ruse works: the Skaven eventually offer you tribute before quickly departing.	true
incidents_localised_description_wh2_main_dilemma_treasure_hunt_skaven_ambush_1_b	Sometimes there's no way out but to reach for your purse. You begrudgingly pay the creatures and leave with your life intact, if not your dignity.	true
incidents_localised_description_wh2_main_dilemma_treasure_hunt_skaven_ambush_2_b	Skaven are not the best conversationalists and you soon run out of things to say. You stall for as long as you can, but the scouting party never returns. Your only option is to pay the Skaven if you wish to live.	true
incidents_localised_description_wh2_main_dilemma_treasure_hunt_skaven_ambush_3_b	You fight bravely but are soon overpowered by the Skaven's overwhelming numbers. They take care to ensure you are unable to follow them before disappearing.	true
incidents_localised_description_wh2_main_dilemma_treasure_hunt_skaven_ambush_4_b	The more you talk, the less the Skaven seem to buy your story. Eventually they tire of listening and attack you. In the ensuing struggle, you escape with your life, but barely.	true
incidents_localised_title_wh_main_incident_all_piracy	Piracy	true
incidents_localised_description_wh2_main_incident_skv_replenish_up	The green Warp-glow of Morrslieb, the evil moon, waxes sick and bright above this army. The Clanrats are invigorated by its iridescent energies, recovering from their wounds and replacing their numbers more swiftly than usual. Army replenishment rate has increased due to the great, weird moon's baleful influence.	true
incidents_localised_description_wh_main_incident_vmp_the_meddling_of_wizards	While Necromancy and Death Magic are essential to the raising of the dead, there are other forms of magic such as Life and Light that are anathema to such rituals. When Jade and Light Wizards wander, the Undead suffer.	true
incidents_localised_description_wh2_main_incident_skv_warp_unit_recruitment_cost_down	Burrowing and delving deep beneath the Vaults, your miner-prospectors have unearthed a vast Warpstone geode, untouched since the Great Catastrophe! This motherlode is the richest source seen in many years, and Warp-technology unit recruitment costs have fallen factionwide as a result of this enormous boon.	true
incidents_localised_title_wh_main_incident_all_exodus	Exodus	true
incidents_localised_title_wh_dlc07_incident_brt_not_very_noble	Not very Noble	true
