Loc PackedFile
Key	Text	Tooltip
cdir_events_dilemma_choice_details_localised_choice_label_wh2_dlc09_tmb_dilemma_sinking_pyramidSECOND	Reinforce the troops	true
cdir_events_dilemma_choice_details_localised_choice_label_wh2_main_hef_intrigue_the_hunt_and_the_hunterTHIRD	The Phoenix King got the kill	true
cdir_events_dilemma_choice_details_localised_choice_title_wh_main_all_foolish_vaingloryFIRST	Let us make an example of these rumour-mongers and malicious gossips. A punishment is called for.	true
cdir_events_dilemma_choice_details_localised_choice_title_wh2_main_def_names_of_power_co_6_hydraFIRST	The Hydra's legendary conflagrating breath is drawn from the bile it produces. Now extracted, that power is yours!	true
cdir_events_dilemma_choice_details_localised_choice_title_wh_dlc03_bst_into_the_heart_of_the_darkFIRST	The great herdstone at the Heart of the Dark calls out. Who are we to stop the pull of that foul and powerful monolith?	true
cdir_events_dilemma_choice_details_localised_choice_label_wh_main_emp_tax_riotsFIRST	An extra Festag	true
cdir_events_dilemma_choice_details_localised_choice_label_wh2_main_dilemma_treasure_hunt_the_tattered_libraryFOURTH	Sell the books	true
cdir_events_dilemma_choice_details_localised_choice_label_wh_main_emp_lootersSECOND	It's war plunder	true
cdir_events_dilemma_choice_details_localised_choice_label_wh_dlc08_nor_rare_metalFIRST	Melt the Foot Armour	true
cdir_events_dilemma_choice_details_localised_choice_title_wh2_dlc09_tmb_arkhan_the_tomb_blade_of_arkhan_stage_2SECOND	 	true
cdir_events_dilemma_choice_details_localised_choice_title_wh_dlc08_nor_monster_hunt_5_dilemma_rewardFOURTH	The Serpent shall hiss in amusement at this sacrifice – all fear that which slithers from the depths of Norsca!	true
cdir_events_dilemma_choice_details_localised_choice_title_wh2_main_dilemma_treasure_hunt_flooded_armouryFOURTH	 	true
cdir_events_dilemma_choice_details_localised_choice_title_wh2_main_hef_intrigue_retainer_of_powerFIRST	The Phoenix King has no time for intrigue or deception; dismiss the seneschal at once.	true
cdir_events_dilemma_choice_details_localised_choice_title_wh2_main_hef_intrigue_they_who_whisperFOURTH	Spread disinformation, and thus confusion, amongst the nobles. The Phoenix King grows stronger through their disunity.	true
cdir_events_dilemma_choice_details_localised_choice_title_wh2_main_dilemma_encounter_at_sea_1_aSECOND	Yo-ho-ho and a barrel of… such a restorative will keep your armies merry and healthy, and have the crew throwing caution to the wind to explore the map. 	true
cdir_events_dilemma_choice_details_localised_choice_label_wh2_dlc11_cst_dilemma_great_naval_battleSECOND	Nothing But Death 	true
cdir_events_dilemma_choice_details_localised_choice_title_wh2_main_dilemma_encounter_at_sea_2_aSECOND	The shroud of war will furl back and your army's momentum shall quicken.	true
cdir_events_dilemma_choice_details_localised_choice_title_wh2_main_dilemma_encounter_at_sea_3_aSECOND	These fleet-footed escapees will increase your movement range and replenish your armies.	true
cdir_events_dilemma_choice_details_localised_choice_title_wh2_main_dilemma_encounter_at_sea_4_aSECOND	Sealed crates are recovered, containing pickled eggs to keep warriors healthy and sea charts revealing more of the world.	true
cdir_events_dilemma_choice_details_localised_choice_title_wh_dlc03_bst_ruinous_ritualsSECOND	The herd is yours and nobody - not even the Gods - can wrest it from your control.	true
cdir_events_dilemma_choice_details_localised_choice_label_wh_pro01_dwf_grombrindal_god_choice_valaya_15FOURTH	The White Dwarf 	true
cdir_events_dilemma_choice_details_localised_choice_label_wh_pro01_dwf_grombrindal_god_choice_valaya_25FOURTH	The White Dwarf 	true
cdir_events_dilemma_choice_details_localised_choice_label_wh2_main_hef_intrigue_the_hunt_and_the_hunterFIRST	Chrace got the kill	true
cdir_events_dilemma_choice_details_localised_choice_title_wh2_dlc08_confederate_wh_main_nor_baersonlingSECOND	The powerful need not concern themselves with the weak. We don't need their land or their problems.	true
cdir_events_dilemma_choice_details_localised_choice_label_wh2_main_def_names_of_power_ca_5_draftSECOND	More fodder for battle!	true
cdir_events_dilemma_choice_details_localised_choice_title_wh2_main_lzd_knowledge_regainedFIRST	Such research uses valuable resources - resources that could otherwise be committed to the Great Plan - but strengthens the Geomantic Web. A trade-off, then…	true
cdir_events_dilemma_choice_details_localised_choice_label_wh_dlc05_wef_asrai_asur_druchiiSECOND	Deny their audience	true
cdir_events_dilemma_choice_details_localised_choice_title_wh_dlc08_nor_monster_hunt_4_dilemma_rewardFOURTH	The serpent shall hiss in amusement at this sacrifice – all fear that which slithers from the depths of Norsca!	true
cdir_events_dilemma_choice_details_localised_choice_title_wh2_main_dilemma_treasure_hunt_she_daemon_lairFOURTH	 	true
cdir_events_dilemma_choice_details_localised_choice_title_wh2_main_hef_intrigue_retainer_of_powerTHIRD	Although unorthodox, the Phoenix King can move through court alone with a personal touch. Undermining the seneschal neuters his power elegantly.	true
cdir_events_dilemma_choice_details_localised_choice_label_wh2_main_hef_intrigue_court_of_the_seaFOURTH	Compensate Cothique for the insult	true
cdir_events_dilemma_choice_details_localised_choice_title_wh2_main_hef_intrigue_court_of_the_seaFIRST	This is the court working as it has done for aeons; to rebuke it now would be to rebuke countless years of tradition. Silence is power.	true
cdir_events_dilemma_choice_details_localised_choice_title_wh2_dlc08_confederate_wh_main_nor_sarlSECOND	The powerful need not concern themselves with the weak. We don't need their land or their problems.	true
cdir_events_dilemma_choice_details_localised_choice_title_wh2_main_def_names_of_power_ar_4_beastFIRST	The beast will bend to the lash - It will obey you! Such a breaking will command your troops' respect. The Beastmasters, too, will pay well for such a creature.	true
cdir_events_dilemma_choice_details_localised_choice_title_wh2_main_dilemma_loyalty_def_sunless_seas_1FIRST	The Underworld Sea is treacherous; no one should attempt to tame it unaided.	true
cdir_events_dilemma_choice_details_localised_choice_title_wh_dlc03_bst_the_brayherd_callsFIRST	The call cannot be ignored! Though answering it may thin our numbers, those that survive will fight stronger for it. There only the roar of battle - the call of blood!	true
cdir_events_dilemma_choice_details_localised_choice_title_wh2_main_dilemma_treasure_hunt_slaanesh_fungiTHIRD	 	true
cdir_events_dilemma_choice_details_localised_choice_title_wh2_main_dilemma_loyalty_skv_shades_of_grey_2_aFIRST	The Skaven under your command are chattels, nothing more. Experiment away!	true
cdir_events_dilemma_choice_details_localised_choice_title_wh_dlc08_nor_monster_hunt_7_dilemma_rewardFOURTH	The Serpent shall hiss in amusement at this sacrifice – all fear that which slithers from the depths of Norsca!	true
cdir_events_dilemma_choice_details_localised_choice_title_wh_dlc07_brt_prosperous_harvestSECOND	The future is unforeseeable; let us store this surplus, for one day we may need it more.	true
cdir_events_dilemma_choice_details_localised_choice_title_wh2_main_dilemma_loyalty_def_stitch_up_1FIRST	Only truly silent assassins can be the true servants of Khaine. Fetch my needle and thread!	true
cdir_events_dilemma_choice_details_localised_choice_title_wh2_dlc08_confederate_wh_main_nor_aeslingFIRST	Take everything! These men will see what it is like to fight for a true Norscan leader soon enough.	true
cdir_events_dilemma_choice_details_localised_choice_title_wh2_dlc11_vor_cst_dilemma_ocean_of_opportunitiesFOURTH	Pah! Northmen! Those stinkin' Norscan raiders 'ave been spotted heading back north of Naggaroth frozen following a successful raid on the coasts of the Empire. This particular tribe are known always to take captives for ransom at a later date, so this is an ample opportunity to fill our ratings.	true
cdir_events_dilemma_choice_details_localised_choice_title_wh2_dlc09_skv_tretch_lucky_skullhelm_stage_3FIRST	 	true
cdir_events_dilemma_choice_details_localised_choice_label_wh_main_chs_the_eye_closesSECOND	Witness me	true
cdir_events_dilemma_choice_details_localised_choice_title_wh2_main_hef_intrigue_court_of_the_seaTHIRD	A loud word, spoken in court, should be enough to silence their rudeness. At least for now.	true
cdir_events_dilemma_choice_details_localised_choice_title_wh2_main_dilemma_treasure_hunt_slaanesh_fungiFIRST	 	true
