Loc PackedFile
Key	Text	Tooltip
start_pos_settlements_onscreen_name_settlement:wh2_main_vor_forest_of_the_viper_fallen_gates2130430444	Fallen Gates	true
start_pos_settlements_onscreen_name_settlement:wh2_main_vor_the_clawed_coast_the_monoliths2130431161	The Monoliths	true
start_pos_settlements_onscreen_name_settlement:wh2_main_headhunters_jungle_chupayotl1362260218	Chupayotl	true
start_pos_settlements_onscreen_name_settlement:wh2_main_vor_culchan_plains_chupayotl2130430342	Chupayotl	true
start_pos_settlements_onscreen_name_settlement:wh2_main_vor_ash_river_quatar2130430214	Quatar	true
start_pos_settlements_onscreen_name_settlement:wh2_main_shifting_sands_ka-sabar2130432642	Ka-Sabar	true
start_pos_settlements_onscreen_name_settlement:wh_main_helspire_mountains_graeling_moot2130428534	Graeling Moot	true
start_pos_settlements_onscreen_name_settlement:wh2_main_vor_caledor_vauls_anvil2130430262	Vaul's Anvil	true
start_pos_settlements_onscreen_name_settlement:wh2_main_vor_saphery_tor_finu2130430858	Tor Finu	true
start_pos_settlements_onscreen_name_settlement:wh2_main_isthmus_of_lustria_skeggi2130432478	Skeggi	true
start_pos_settlements_onscreen_name_settlement:wh_main_peak_pass_gnashraks_lair2130428215	Gnashrak's Lair	true
start_pos_settlements_onscreen_name_settlement:wh2_main_vor_the_red_rivers_zlatan2130431280	Zlatlan	true
start_pos_settlements_onscreen_name_settlement:wh2_main_vor_ellyrion_reavers_mark2130430413	Reaver's Mark	true
start_pos_settlements_onscreen_name_settlement:wh2_main_ash_river_springs_of_eternal_life2130432253	Springs of Eternal Life	true
start_pos_settlements_onscreen_name_settlement:wh2_main_vor_deadwood_the_frozen_city2130430393	The Frozen City	true
start_pos_settlements_onscreen_name_settlement:wh_main_talabecland_kemperbad2130427873	Kemperbad	true
start_pos_settlements_onscreen_name_settlement:wh_main_western_border_princes_zvorak2130428450	Zvorak	true
start_pos_settlements_onscreen_name_settlement:wh2_main_deadwood_nagrar2130432334	Nagrar	true
start_pos_settlements_onscreen_name_settlement:wh_main_troll_country_erengrad2130428467	Erengrad	true
start_pos_settlements_onscreen_name_settlement:wh2_main_vor_the_black_flood_temple_of_khaine2130431098	Temple of Khaine	true
start_pos_settlements_onscreen_name_settlement:wh2_main_vor_kingdom_of_beasts_the_cursed_jungle2130430635	The Cursed Jungle	true
start_pos_settlements_onscreen_name_settlement:wh2_main_the_clawed_coast_the_twisted_glade2130432798	The Twisted Glade	true
start_pos_settlements_onscreen_name_settlement:wh2_main_vor_ash_river_the_salt_plain2130430216	The Salt Plain	true
start_pos_settlements_onscreen_name_settlement:wh2_main_vor_forest_of_the_viper_mirror_pool_of_tepok2130430448	Mirror Pool of Tepok	true
start_pos_settlements_onscreen_name_settlement:wh_main_rib_peaks_grom_peak2130428217	Grom Peak	true
start_pos_settlements_onscreen_name_settlement:wh_main_southern_oblast_fort_jakova2130428519	Fort Jakova	true
start_pos_settlements_onscreen_name_settlement:wh_main_stirland_wurtbad2130428018	Wurtbad	true
start_pos_settlements_onscreen_name_settlement:wh2_main_southlands_jungle_teotiqua2130432955	Teotiqua	true
start_pos_settlements_onscreen_name_settlement:wh2_main_the_black_coast_arnheim2130432725	Arnheim	true
start_pos_settlements_onscreen_name_settlement:wh_main_eastern_badlands_dringorackaz2130428354	Dringorackaz	true
start_pos_settlements_onscreen_name_settlement:wh2_main_eataine_angerrial2130432369	Angerrial	true
start_pos_settlements_onscreen_name_settlement:wh_main_carcassone_et_brionne_castle_carcassonne2130428407	Castle Carcassonne	true
