Loc PackedFile
Key	Text	Tooltip
scripted_objectives_localised_text_wh_dlc03_qb_final_battle_hint_karl_dead	The Emperor is defeated!	true
scripted_objectives_localised_text_wh2_dlc11_cst_noctilus_captain_roths_moondial_stage_5_hints_main_objective	Rout the forces of the Empire Bounty Hunters.	true
scripted_objectives_localised_text_wh2_main_qb_final_battle_hint_objective_defeat_high_elf_defence	The High Elves rally in defence of the Great Vortex, take their lives!	true
scripted_objectives_localised_text_wh2_dlc11_qb_cst_final_battle_hold_against_enemy_count	Defend yourselves for (minutes)	true
scripted_objectives_localised_text_wh2.camp.open_character_panel_advice.001	Click the Skills button to open the Character Details panel.	true
scripted_objectives_localised_text_wh2_main_qb_def_malekith_supreme_spellshield_stage_3_mosquito_swamps_hints_survive	Defend against the ambush until your reinforcements are here.	true
scripted_objectives_localised_text_wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_2_main_objective	Drive the Dwarfs off these mountains!	true
scripted_objectives_localised_text_wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_4_main_objective	Destroy the entire Chaos Warhost!	true
scripted_objectives_localised_text_wh2_dlc09_qb_tmb_khalida_venom_staff_stage_x_ash_river_hints_main_outflanked	The enemy has crossed the river further to the right and outflanked our position!	true
scripted_objectives_localised_text_wh_pro02_qb_vmp_isabella_von_carstein_blood_chalice_of_bathori_stage_5_hint_reinforcements	The blood soaking the battlefield has lured the Ancient from his crypt. It is time to destroy his forces and use his essence for the ritual!	true
scripted_objectives_localised_text_wh_dlc01_qb_chs_archaon_crown_of_domination_stage_2_hint_reinforcements	More minions of the Daemon assault our rear!	true
scripted_objectives_localised_text_wh2_main_qb_final_battle_hint_objective_defeat_high_elves	The High Elves make their way onto the Isle! Defeat them!	true
scripted_objectives_localised_text_wh_main_qb_emp_karl_franz_silver_seal_hint_reinforcements	The witch has summoned reinforcements!	true
scripted_objectives_localised_text_wh2_dlc09_tmb_qb_final_battle_hint_defeat_second_wave	The Liche King himself joins the battle. Defeat him before he can summon Nagash to Nehekhara once more!	true
scripted_objectives_localised_text_wh_dlc01_qb_chs_kholek_suneater_starcrusher_stage_3_hint_objective	The green things flee before us. Chase them down and destroy them!	true
scripted_objectives_localised_text_wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_hint_main_objective	[[img:UI/Battle UI/ADC_icons/warhammer2/icon_capture_point.png]][[/img]]Ascend to the Fallen Gate and kill or rout the [[col:magic]]Elven Mages[[/col]].	true
scripted_objectives_localised_text_wh2_main_qb_final_battle_main_objective_defeat_high_elves	Defeat the High Elves	true
scripted_objectives_localised_text_wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_2_hint_objective	Slaughter the stunty gits!	true
scripted_objectives_localised_text_wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_4_hint_objective	Kill the Chaos forces and claim their shiny fings! 	true
scripted_objectives_localised_text_wh2.camp.close_details_panel.001	Close the Character Details panel to continue.	true
scripted_objectives_localised_text_wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_5_secondary_objective	A force led by a Vampire Lord approaches! Defeat it!	true
scripted_objectives_localised_text_wh2_main_qb_skv_queek_headtaker_warp_shard_armour_stage_6_warp_shard_caverns_hints_main_objective	[[img:UI/Battle UI/ADC_icons/warhammer2/icon_capture_point.png]][[/img]]Kill or rout the enemy Lord, yes-yes!	true
scripted_objectives_localised_text_wh2_dlc11_cst_aranessa_krakens_bane_stage_5_hints_reinforcements	Kolt Ludenhof has arrived with reinforcements. The tide has turned in your favour - deal the killing blow to these Norscan scum!	true
scripted_objectives_localised_text_wh2_main_qb_final_battle_main_objective_defeat_high_elf_defence	Defeat the High Elf defence	true
scripted_objectives_localised_text_wh_main_qb_emp_karl_franz_reikland_runefang_stage_3_hint_reinforcements	Yet more of the enemy emerge from their ships!	true
scripted_objectives_localised_text_wh_dlc08_qb_nor_wulfrik_sword_of_torgald_01	The Bretonnians have been caught off guard! Advance on the their peasants and reap a bloody harvest!	true
scripted_objectives_localised_text_wh_dlc08_qb_nor_wulfrik_sword_of_torgald_03	More Southerners come; these ones have had time to arm themselves for war.	true
scripted_objectives_localised_text_wh_dlc08_qb_nor_wulfrik_sword_of_torgald_02	The clamour of battle has drawn poachers from the nearby forest, watch out for their arrow fire!	true
scripted_objectives_localised_text_wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates_hint_bastiladons	Survey your army and choose a formation, then advance to the bridge.	true
scripted_objectives_localised_text_wh_dlc08_qb_nor_wulfrik_sword_of_torgald_05	Finally! The Green Knight shows himself - slay him in the name of the Dark Gods!	true
