Loc PackedFile
Key	Text	Tooltip
unit_stat_localisations_onscreen_name_stat_melee_damage_base	[[img:ui/skins/default/icon_stat_damage.png]][[/img]] Weapon Damage	true
unit_stat_localisations_onscreen_name_stat_bonus_vs_infantry	[[img:ui/skins/default/modifier_icon_bonus_vs_infantry.png]][[/img]] Bonus vs. Infantry	true
unit_stat_localisations_tooltip_text_stat_visibility_sight	The distance at which opposing units are visible to this unit	true
unit_stat_localisations_onscreen_name_stat_resistance_missile	[[img:ui/Battle UI/ability_icons/resistance_missile.png]][[/img]] Missile Resistance	true
unit_stat_localisations_tooltip_text_stat_miscast_additional_chance	Additional likelihood of miscasting spells	true
unit_stat_localisations_onscreen_name_stat_ship_move_speed	Ship Speed	true
unit_stat_localisations_tooltip_text_stat_resistance_magic	Magic resistance	true
unit_stat_localisations_onscreen_name_scalar_speed	[[img:ui/skins/default/icon_stat_speed.png]][[/img]] Speed	true
unit_stat_localisations_onscreen_name_stat_melee_damage_ap	[[img:ui/skins/default/modifier_icon_armour_piercing.png]][[/img]] Armour-Piercing Damage	true
unit_stat_localisations_tooltip_text_stat_resistance_flame	Flame resistance	true
unit_stat_localisations_tooltip_text_scalar_bracing	n/a	true
unit_stat_localisations_onscreen_name_stat_reloading	[[img:ui/skins/default/icon_stat_ammo.png]][[/img]] Reload Skill	true
unit_stat_localisations_onscreen_name_stat_resistance_flame	[[img:ui/Battle UI/ability_icons/resistance_fire.png]][[/img]] Flame Resistance	true
unit_stat_localisations_onscreen_name_stat_resistance_magic	[[img:ui/Battle UI/ability_icons/resistance_magic.png]][[/img]] Magic Resistance	true
unit_stat_localisations_onscreen_name_stat_visibility_sight	Visibility Range	true
unit_stat_localisations_tooltip_text_stat_bonus_vs_infantry	The melee bonus this unit receives when fighting against infantry.	true
unit_stat_localisations_tooltip_text_stat_melee_damage_base	Base weapon damage	true
unit_stat_localisations_tooltip_text_stat_num_uses_additional	Extra uses for special ability	true
unit_stat_localisations_tooltip_text_scalar_missile_damage_ap	Armour-piercing damage	true
