Loc PackedFile
Key	Text	Tooltip
campaign_localised_strings_string_brt_peasant_icon_tooltip	This is a [[img:bullet_brt_peasants]][[/img]]peasant unit whose men are no longer able to work their farms.
You currently have [[col:yellow]]%d[[/col]] [[img:bullet_brt_peasants]][[/img]]peasant units in all of your armies with your faction being able to support [[col:yellow]]%d[[/col]] before suffering negative effects.	true
campaign_localised_strings_string_unit_exchange_commanders_invalid	[[col:red]]Forces cannot exchange [[img:icon_general]][[/img]]Lords.[[/col]]	true
campaign_localised_strings_string_public_order_rebellion_next_turn	{{tr:public_order_rebellion_next_turn}}	true
campaign_localised_strings_string_military_force_morale_bonus_value_politics	Events	true
campaign_localised_strings_string_force_not_in_correct_stance_not_enough_ap	[[col:red]]This force is currently not in the [[img:icon_encamp_stance]][[/img]]Encamp stance and doesn't have enough movement range to adopt it.[[/col]]	true
campaign_localised_strings_string_end_turn_camera_settings_veryhigh	Strategic	true
campaign_localised_strings_string_military_force_morale_bonus_value_modifier_faction	Faction Bonus	true
campaign_localised_strings_string_military_force_growth_tax	%PLACEHOLDER% (UNUSED)	true
campaign_localised_strings_string_building_restriction_wh_dlc06_dwf_ranger_hub_2	TEST	true
campaign_localised_strings_string_politics_character_cannot_become_governor_wounded	This character cannot be assigned governor whilst wounded.	true
campaign_localised_strings_string_pending_action_warning_building_available	Building upgrade available	true
campaign_localised_strings_string_events_attrition_summary_location	Province:	true
campaign_localised_strings_string_regular_expenditure_loan_repayment	 	true
campaign_localised_strings_string_MPC_cannot_construct_not_your_turn	[[col:red]]You cannot construct buildings during other factions' turns.[[/col]]	true
campaign_localised_strings_string_death_night_button_inactive	[[col:red]]You cannot trigger [[img:death_night]][[/img]]Death Night until you have the required amount of [[img:icon_slaves]][[/img]]slaves to sacrifice.[[/col]]

[[img:icon_slaves]][[/img]]Slaves required:	true
campaign_localised_strings_string_war_coordination_tooltip_left_click	Left-click to set target.	true
campaign_localised_strings_string_region_not_discovered_cannot_zoom	[[col:red]]This settlement is yet to be discovered.[[/col]]	true
campaign_localised_strings_string_politics_character_regent	Regent	true
campaign_localised_strings_string_units_of_renown_tooltip_cooldown	[[col:red]]This unit will only become available again after the indicated number of turns.[[/col]]	true
campaign_localised_strings_string_end_turn_warning_public_order_low	This [[url:script_link_campaign_provinces]][[tooltip:{{tt:tooltip_campaign_provinces}}]]province[[/tooltip]][[/url]] has dangerously low [[img:icon_public_order]][[/img]][[url:script_link_campaign_public_order]][[tooltip:{{tt:tooltip_campaign_public_order}}]]{{tr:public_order}}[[/tooltip]][[/url]]:	true
campaign_localised_strings_string_public_order_culture_non_vampiric	Lack of corruption	true
campaign_localised_strings_string_end_turn_display_tooltip_ai_move_limited	Show only AI character moves that interact directly with your characters or settlements.	true
campaign_localised_strings_string_military_history_battles_victory_decisive	Decisive victory against:	true
campaign_localised_strings_string_politics_assign_governor	Left-click to assign your character this office.	true
campaign_localised_strings_string_quest_teleport_dialogue_msg	Are you sure you want to teleport?	true
campaign_localised_strings_string_details_panel_skills_cannot_select	This character cannot learn this skill:	true
campaign_localised_strings_string_sword_button_owned	You wield the Sword of Khaine.
[[col:red]]The sword will be lost if its owner is wounded.[[/col]]
Left-click to track the Sword of Khaine.
Sword currently controlled by: 	true
campaign_localised_strings_string_tooltip_skaven_public_order_from_untainted	From [[img:icon_corruption_untainted]][[/img]]Untainted	true
campaign_localised_strings_string_rituals_transfer_panel_local_players_total	You have: [[img:icon_ritual_currency]][[/img]]%d	true
campaign_localised_strings_string_waagh_child_threshold_tooltip_upper	{{tr:waagh_child_threshold_tooltip_upper}}	true
campaign_localised_strings_string_monster_hunt_10_objective	Hunt down and slay the savage Beast of Raema!	true
campaign_localised_strings_string_monster_hunt_11_objective	Hunt down and slay the foul Hellbeast of Seep-Gore!	true
campaign_localised_strings_string_bonus_reward_description	(from bonus objectives)	true
campaign_localised_strings_string_cannot_activate_beastmen_hidden_encampment_stance	

[[col:red]]You cannot adopt the [[img:icon_hidden_encampment]][[/img]]Hidden Encampment stance when in view of another faction's army.[[/col]]
	true
campaign_localised_strings_string_rituals_arrow_tooltip_in_progress_turns_remaining	(%d turns remaining)	true
campaign_localised_strings_string_raise_navy_capped	%PLACEHOLDER% (UNUSED)	true
campaign_localised_strings_string_food_cost	[[col:red]]Food cost: [[img:icon_skaven_food]][[/img]]%d/%d[[/col]]	true
campaign_localised_strings_string_wh2_dlc11_cst_noctilus_leader	Count Noctilus	true
campaign_localised_strings_string_commandments_level_tooltip	Geomantic Web strength: %d	true
campaign_localised_strings_string_cannot_occupy_wh_main_brt_bretonnia	[[col:red]]Your race cannot occupy settlements of this racial type.[[/col]]	true
campaign_localised_strings_string_rituals_ritual_status_available_intervention_ritual	Left-click to call upon intervention	true
campaign_localised_strings_string_raise_legacy_capped	%PLACEHOLDER% (UNUSED)	true
campaign_localised_strings_string_war_coordination_tooltip_left_click_invalid	[[col:red]]A war co-ordination target must be a mutual enemy settlement or [[img:icon_general]][[/img]]Lord.[[/col]]	true
campaign_localised_strings_string_ritual_currency_factor_PROVINCES	Provinces	true
campaign_localised_strings_string_regular_expenditure_loan_repayment_tooltip	 	true
campaign_localised_strings_string_wh2_dlc11_cst_vampire_coast	Vampire Coast	true
campaign_localised_strings_string_end_turn_warning_not_researching	You are not currently researching any [[url:script_link_campaign_technology]][[tooltip:{{tt:tooltip_campaign_technology}}]]technologies[[/tooltip]][[/url]].	true
campaign_localised_strings_string_cannot_recruit_agent_horde_tooltip	[[col:red]]You cannot recruit a new [[img:icon_hero]][[/img]]Hero here.[[/col]]	true
campaign_localised_strings_string_military_force_morale_foriegn_soil	Foreign Soil	true
campaign_localised_strings_string_hud_button_units_of_renown_tooltip_at_sea	You cannot recruit regiments of renown while at sea.	true
campaign_localised_strings_string_military_force_growth_technologies	Technologies	true
campaign_localised_strings_string_development_points_tooltip_hordes_insufficent_development_points_number_expedition	{{tr:development_points_tooltip_hordes_insufficent_development_points_number_expedition}}	true
