Loc PackedFile
Key	Text	Tooltip
loading_screen_quotes_title_wh2_main_dwf_art_bolt_thrower_0	Bolt Thrower	true
loading_screen_quotes_description_wh_dlc05_hp_campaign_asrai_lookouts	{{tr:hp_campaign_description_asrai_lookouts}}	true
loading_screen_quotes_title_wh_main_hp_campaign_raising_dead	{{tr:hp_campaign_title_raising_dead}}	true
loading_screen_quotes_title_wh_main_dwf_cha_ungrim_ironfist	Ungrim Ironfist	true
loading_screen_quotes_description_wh2_main_hp_campaign_strategic_map	{{tr:hp_campaign_description_strategic_map}}	true
loading_screen_quotes_description_wh2_main_vmp_mon_vargheists	A Vampire reduced and twisted to savagery, Vargheists swoop in from above and rip battle lines to pieces.	true
loading_screen_quotes_title_wh2_main_lzd_cav_cold_ones_1	Cold One Riders	true
loading_screen_quotes_bulletpoints_wh2_main_game_hint_skaven_spells_of_plague	Plague Magic||Pestilent Prayers||Pox-tongue	true
loading_screen_quotes_bulletpoints_wh_main_hp_campaign_dwarfs	{{tr:hp_campaign_point_1_dwarfs}}	true
loading_screen_quotes_title_wh2_main_dwf_art_grudge_thrower	Grudge Thrower	true
loading_screen_quotes_description_wh_main_hp_campaign_offices	{{tr:hp_campaign_description_offices}}	true
loading_screen_quotes_description_wh2_main_tmb_art_casket_of_souls_0	When the souls are released, they endeavour not to return without new victims to torment for eternity.	true
loading_screen_quotes_bulletpoints_wh2_main_hp_campaign_siege_weapons		true
loading_screen_quotes_title_wh2_main_hp_campaign_fog_of_war	{{tr:hp_campaign_title_fog_of_war}}	true
loading_screen_quotes_title_wh2_main_emp_art_mortar	Mortar	true
loading_screen_quotes_title_wh2_main_hp_battle_army_abilities	{{tr:hp_battle_title_army_abilities}}	true
loading_screen_quotes_description_wh2_main_lzd_cha_lord_mazdamundi_0	Lord Mazdamundi is the oldest and most powerful of the living Slann Mage-Priests. At the Dawn of Creation, he was instructed by none other than Lord Kroak himself.	true
loading_screen_quotes_title_wh2_main_game_hint_lore_of_beasts_unit	Lore of Beasts	true
loading_screen_quotes_title_wh2_main_nor_mon_feral_mammoth	Feral Mammoth	true
loading_screen_quotes_description_wh2_main_hp_battle_monsters	{{tr:hp_battle_description_monsters}}	true
loading_screen_quotes_description_wh2_main_def_cav_cold_one_chariot	A charge so devastating that it rends the flesh and bone from its victims.	true
loading_screen_quotes_title_wh2_main_def_cav_doomfire_warlocks_0	Doomfire Warlocks	true
loading_screen_quotes_bulletpoints_wh2_main_hp_campaign_drop_down_lists		true
loading_screen_quotes_title_wh2_main_hp_campaign_province_overview_panel	{{tr:hp_campaign_title_province_overview_panel}}	true
loading_screen_quotes_bulletpoints_wh2_main_hp_campaign_armies_at_sea	{{tr:hp_campaign_point_1_armies_at_sea}}||{{tr:hp_campaign_point_2_armies_at_sea}}	true
loading_screen_quotes_bulletpoints_wh2_main_hp_campaign_unit_info_panel		true
loading_screen_quotes_title_wh2_main_brt_cav_knights_errant	Knights Errant	true
loading_screen_quotes_description_wh2_main_chs_inf_chaos_marauders_0	Chaos Marauders are the rank and file of Chaos armies, perfectly placed in the centre of battle, bloodied-weapon in hand.	true
loading_screen_quotes_description_wh2_main_chs_inf_chaos_marauders_1	Great weapons increase the chances that the ambitious, yet lowly, Marauder may ensnare the attention of the Gods.	true
loading_screen_quotes_title_wh2_main_grn_cav_orc_boar_chariot	Orc Boar Chariot	true
