Loc PackedFile
Key	Text	Tooltip
battle_set_pieces_localised_name_wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_la_maisontaal_abbey	Sword of Couronne	true
battle_set_pieces_localised_name_wh_main_qb_dwf_ungrim_ironfist_slayer_crown_stage_4_leitziger_ford	The Slayer Crown, Leitziger Ford	true
battle_set_pieces_localised_description_wh_main_qb_emp_karl_franz_reikland_runefang_stage_3_the_threat_from_the_north	The coast of Nordland has been ravaged by Norse raiders, but no longer! Franz knows this is a test of his sovereignty, that the unconvinced Electors will be watching and even hoping he fails. So he must face the Norsemen and be victorious. They will come in waves, like the very sea itself!  	true
battle_set_pieces_localised_name_wh2_main_qb_final_battle_hef_teclis	The Final Battle	true
battle_set_pieces_localised_name_wh2_main_qb_final_battle_lzd_head_to_head	The Final Battle	true
battle_set_pieces_localised_name_wh_main_qb_emp_karl_franz_intro_battle_of_bloodpine_woods	Battle of Bloodpine Woods	true
battle_set_pieces_localised_name_wh_dlc04_qb_vmp_vlad_von_carstein_the_von_carstein_ring_stage_4_ruins_of_ostermark	The Carstein Ring	true
battle_set_pieces_localised_description_wh2_main_qb_lzd_kroqgar_hand_of_gods_stage_3_fallen_gates	With Kroq-Gar’s legions hissing, fierce and ready, it is time to march on the Fallen Gates. The Elf servants have blasphemed not just by leaving Ulthuan, but by daring to interfere with the Cosmic Gates - an ancient device that can open a portal into the Realm of Chaos. For such a heinous transgression, the Elves must be punished as decreed by the Lord of Solar-City. The gates are surrounded by a deep crevasse that must be crossed before the Asur are truly engaged. The trespassers will try to stop Kroq-Gar, but that is their mistake to make!	true
battle_set_pieces_localised_description_wh_main_qb_grn_azhag_the_slaughterer_slaggas_slashas_stage_4_barrier_idols	These Orcs may be savages but they have yet to face the Slaughterer. Those on the hill are a formidable force, but will not be the only enemies in the forthcoming battle. Azhag must be wary of the flanks, for this is where the savages will surely strike once the hill attack begins. 	true
battle_set_pieces_localised_name_wh2_dlc09_qb_tmb_final_battle_khalida	Battle of the Black Pyramid	true
battle_set_pieces_localised_name_wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_the_oak_of_ages	Spear of Kurnous	true
battle_set_pieces_localised_name_wh2_main_qb_final_battle_skv_ai_def	Battle for the Vortex: Thwart Malekith	true
battle_set_pieces_localised_name_wh2_main_qb_final_battle_skv_ai_hef	Battle for the Vortex: Counter Tyrion	true
battle_set_pieces_localised_name_wh2_main_qb_final_battle_def_head_to_head	The Final Battle	true
battle_set_pieces_localised_name_wh2_main_qb_final_battle_hef_head_to_head	The Final Battle	true
battle_set_pieces_localised_name_wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3	Squiggly Beast	true
battle_set_pieces_localised_name_wh_dlc01_qb_chs_archaon_crown_of_domination_stage_2_the_crown_of_domination	The Crown of Domination	true
battle_set_pieces_localised_name_wh_dlc01_qb_chs_archaon_slayer_of_kings_stage_3_the_slayer_of_kings	The Slayer of Kings	true
battle_set_pieces_localised_name_wh_dlc03_qb_bst_the_final_battle	The Fall of Man	true
battle_set_pieces_localised_description_wh_main_qb_grn_azhag_the_slaughterer_slaggas_slashas_stage_2_leitziger_ford	This is where the Slaughterer's name was first screamed in terror by the wretches of the Empire. But to earn that title Azhag must fight! The Warboss will face two armies of humies, and will even confront a deadly steam tank. Should he be victorious he will be etched into the bloody history of the Empire! 	true
