Loc PackedFile
Key	Text	Tooltip
mission_issuers_on_screen_name_YUKANNADOOZAT	Yukannadoozat	true
mission_issuers_on_screen_name_BOOK_NAGASH		true
mission_issuers_on_screen_name_LOREMASTER_TALARIAN	Loremaster Talarian	true
mission_issuers_on_screen_name_CLAN_ELDERS	 	true
mission_issuers_on_screen_name_GREY_SEER_VULSCREEK	Grey Seer Vulscreek	true
mission_issuers_on_screen_name_PRIEST_NERUTEP	Priest Nerutep	true
mission_issuers_on_screen_name_SYMBOLS	Cymbals	true
mission_issuers_on_screen_name_SQUIRE_GALIFREIUS	Squire Galifreius	true
mission_issuers_on_screen_name_SNEEK_SCRATCHETT	Sneek Scratchett	true
mission_issuers_on_screen_name_FELICION	Felicion	true
mission_issuers_on_screen_name_BLESSED_SPAWNING		true
