Loc PackedFile
Key	Text	Tooltip
unit_attributes_imued_effect_text_charge_reflector	[[img:ui/battle ui/ability_icons/charge_reflector.png]][[/img]] Expert Charge Defence	true
unit_attributes_bullet_text_ignore_forest_penalties	Strider||Speed and combat penalties caused by terrain are ignored by this unit.	true
unit_attributes_imued_effect_text_charge_reflector_vs_large	[[img:ui/battle ui/ability_icons/charge_reflector_vs_large.png]][[/img]] Charge Defence vs. Large	true
unit_attributes_bullet_text_cant_run	Cannot Run||This unit cannot run and will only move at walking pace.	true
unit_attributes_imued_effect_text_unspottable	[[img:ui/battle ui/ability_icons/unspottable.png]][[/img]] Unspottable	true
unit_attributes_imued_effect_text_resist_heat	Resistant to Heat	true
unit_attributes_imued_effect_text_mighty_knockback	Might Knockback	true
unit_attributes_imued_effect_text_fatigue_res	Strong Vigour	true
unit_attributes_imued_effect_text_causes_fear	Can [[img:ui/battle ui/ability_icons/causes_fear.png]][[/img]] Cause Fear	true
unit_attributes_imued_effect_text_hide_forest	Hide (forest)	true
unit_attributes_imued_effect_text_disciplined	Disciplined	true
unit_attributes_imued_effect_text_resist_cold	Resistant to Cold	true
unit_attributes_bullet_text_ignore_ground_move_mod	Ignore Ground Type||Speed penalties caused by the terrain are ignored by this unit. - NOT WH	true
unit_attributes_bullet_text_undead	{{tr:wh2_dlc09_undead_description}}	true
unit_attributes_imued_effect_text_mounted_fire_move	Fire Whilst Moving	true
unit_attributes_bullet_text_all_ranks_fire	All Ranks Fire||All ranks can fire if using a weapon that only allows 1 rank to do so. - NOT WH	true
unit_attributes_imued_effect_text_hide_grass	Hide (grass)	true
unit_attributes_bullet_text_campaign_stealth	Campaign Stealth||This unit can move around the campaign map without being seen. - NOT WH	true
unit_attributes_bullet_text_charge_reflector_vs_large	Charge Defence vs. Large||When bracing, this unit negates the [[img:icon_charge]][[/img]]charge bonus of any large attacker.	true
unit_attributes_imued_effect_text_unbreakable	[[img:ui/battle ui/ability_icons/unbreakable.png]][[/img]] Unbreakable	true
unit_attributes_bullet_text_guerrilla_deploy	{{tr:guerrilla_deployment}}	true
unit_attributes_bullet_text_fatigue_immune	Perfect Vigour||Even when performing the most fatiguing actions, this unit never loses vigour. 	true
unit_attributes_bullet_text_run_amok	Amok||- NOT WH	true
unit_attributes_bullet_text_mounted_fire_move	Fire Whilst Moving||This unit can fire while on the move.	true
unit_attributes_bullet_text_mighty_knockback	Mighty Knockback||This unit causes extra damage when it knocks enemies back. - NOT WH	true
unit_attributes_imued_effect_text_cant_run	Cannot Run	true
unit_attributes_bullet_text_charge_reflector	Expert Charge Defence||When bracing, this unit negates the [[img:icon_charge]][[/img]]charge bonus of any attacker.	true
unit_attributes_imued_effect_text_expendable	Expendable	true
unit_attributes_bullet_text_construct	Construct||This unit is an animated construct (does not rout, is immune to terror, becomes unstable when [[img:icon_morale]][[/img]]{{tr:morale}} is low). Necrotects can push it to its full combat potential and restore it in battle.	true
unit_attributes_bullet_text_impetuous	Impetuous||This unit gets an extra [[img:icon_morale]][[/img]]leadership bonus when eager. - NOT WH	true
unit_attributes_bullet_text_rampage	Rampage||When this unit gets hurt it may go on a rampage against nearby enemy units, attacking the closest one and ignoring any orders given.	true
