Loc PackedFile
Key	Text	Tooltip
provinces_onscreen_wh2_main_vor_sea_of_dread	The Sea of Dread	true
provinces_onscreen_wh2_main_vor_the_black_coast	The Black Coast	true
provinces_onscreen_wh2_main_nagarythe	Nagarythe	true
provinces_onscreen_wh2_main_the_clawed_coast	The Clawed Coast	true
provinces_onscreen_wh2_main_spine_of_sotek	Spine of Sotek	true
provinces_onscreen_wh2_main_vor_galleons_graveyard	The Galleon's Graveyard	true
provinces_onscreen_wh2_main_heart_of_the_jungle	Heart of the Jungle	true
provinces_onscreen_wh_main_forest_of_arden	Forest of Arden	true
provinces_onscreen_wh2_main_vor_northern_spine_of_sotek	Northern Spine of Sotek	true
provinces_onscreen_wh2_main_vor_southern_spine_of_sotek	Southern Spine of Sotek	true
provinces_onscreen_wh2_main_coast_of_araby	Coast of Araby	true
provinces_onscreen_wh_main_bordeleaux_et_aquitaine	Bordeleaux	true
provinces_onscreen_wh2_main_vor_iron_peaks	Iron Peaks	true
provinces_onscreen_wh2_main_atalan_mountains	Atalan Mountains	true
provinces_onscreen_wh2_main_southlands_jungle	Southlands Jungle	true
provinces_onscreen_wh2_main_vor_jungles_of_green_mist	Jungles of Green Mist	true
provinces_onscreen_wh2_main_iron_mountains	Iron Mountains	true
provinces_onscreen_wh2_main_vor_southlands_world_edge_mountains	Southlands World's Edge Mtns.	true
provinces_onscreen_wh2_main_vor_the_road_of_skulls	The Road of Skulls	true
provinces_onscreen_wh2_main_jungles_of_green_mists	Jungles of Green Mist	true
provinces_onscreen_wh_main_helspire_mountains	Helspire Mountains	true
provinces_onscreen_wh2_main_ironfrost_glacier	Ironfrost Glacier	true
provinces_onscreen_wh2_main_shifting_sands	Shifting Sands	true
provinces_onscreen_wh2_main_vor_great_mortis_delta	Great Mortis Delta	true
provinces_onscreen_wh_main_rib_peaks	Rib Peaks	true
provinces_onscreen_wh2_main_titan_peaks	Titan Peaks	true
provinces_onscreen_wh2_main_obsidian_peaks	Obsidian Peaks	true
provinces_onscreen_wh_main_southern_grey_mountains	Southern Grey Mtns.	true
provinces_onscreen_wh_main_northern_grey_mountains	Northern Grey Mtns.	true
provinces_onscreen_wh_main_vanaheim_mountains	Vanaheim Mountains	true
provinces_onscreen_wh_main_black_mountains	Black Mountains	true
provinces_onscreen_wh2_main_vor_the_black_flood	The Black Flood	true
provinces_onscreen_wh2_main_deadwood	Deadwood	true
provinces_onscreen_wh_main_death_pass	Death Pass	true
provinces_onscreen_wh2_main_land_of_the_dead	Land of the Dead	true
