Loc PackedFile
Key	Text	Tooltip
resources_long_description_res_amber	 	true
resources_long_description_res_location_emp	 	true
resources_long_description_res_location_vmp	 	true
resources_long_description_res_location_tmb	 	true
resources_onscreen_text_res_location_colony	Elven Colony	true
resources_long_description_res_location_dwf_grn_skv	 	true
resources_long_description_res_location_nor	 	true
resources_onscreen_text_res_location_generic	Strategic Location	true
resources_long_description_res_dyes	 	true
resources_onscreen_text_res_fortress	Fortress Gate	true
resources_onscreen_text_res_rom_iron	Iron	true
resources_long_description_res_location_skv	 	true
resources_onscreen_text_res_rom_wine	Wine	true
resources_onscreen_text_res_rom_lead	Salt	true
resources_onscreen_text_res_location_emp_vmp	Strategic Location	true
resources_onscreen_text_res_location_hef_def	Strategic Location	true
resources_onscreen_text_res_location_hef_wef	Strategic Location	true
resources_onscreen_text_res_rom_glass	Dwarf Beer	true
resources_onscreen_text_res_location_vmp_dwf_grn_skv_arkhan	Strategic Location	true
resources_long_description_res_location_teb	 	true
resources_long_description_res_location_def	 	true
resources_long_description_res_location_hef	 	true
resources_onscreen_text_res_animals	Exotic Animals	true
resources_long_description_res_gold	 	true
resources_long_description_res_gems	 	true
resources_onscreen_text_res_location_dwf_grn	Strategic Location	true
resources_onscreen_text_res_medicine	Medicinal Plants	true
resources_onscreen_text_res_rom_oil	Pastures	true
resources_long_description_res_rom_textiles	 	true
resources_onscreen_text_res_location_dwf_skv	Strategic Location	true
resources_long_description_res_location_xef_emp_brt	 	true
resources_long_description_res_location_lzd	 	true
resources_onscreen_text_res_obsidian	Carved Obsidian	true
resources_onscreen_text_res_location_emp_brt	Strategic Location	true
resources_description_res_gold_idols	The wiser races are capable of sculpting gold into magnificent idols.	true
resources_onscreen_text_res_location_skv_lzd	Strategic Location	true
resources_onscreen_text_res_trinkets	Elven Trinkets	true
resources_onscreen_text_res_rom_furs	Furs	true
resources_long_description_res_location_dwf	 	true
resources_onscreen_text_res_ritual_currency	Vital Ritual Location	true
resources_long_description_res_location_brt	 	true
resources_long_description_res_location_brt_wef_hef	 	true
resources_long_description_res_location_emp_vmp_brt	 	true
resources_long_description_res_location_grn	 	true
resources_description_res_rom_glass	Beer is incredibly important to Dwarfs and men alike, although the watery brews of the umgi are rightly shunned by thirsty Dawi.	true
resources_description_res_rom_furs	Fauna and game are worth hunting for both food and furs. Of course, in the Old World's forests, a hunter must be wary of becoming the hunted.	true
resources_description_res_location_skv_lzd	This location is of special importance to the Skaven and Lizardmen.	true
resources_description_res_trinkets	Elven baubles lack the practicality of Dwarf-made items, but the finesse within makes then undeniably exquisite.	true
resources_description_res_location_emp_brt	This location is of special importance to the Empire provinces and Bretonnian kingdoms.	true
resources_description_res_obsidian	It takes an artisan to carve and fashion obsidian. Dark Elves are the true masters of this art, although others have produced fine pieces too.	true
resources_description_res_location_dwf_skv	This location is of special importance to the Dwarfs realms and the Skaven.	true
resources_long_description_res_savage	 	true
resources_description_res_location_vmp_arkhan	This location is of special importance to the Vampire Counts and the Followers of Nagash.	true
resources_description_res_rom_timber	Wood is a flexible resource, used in anything from buildings to hand weapons. Just be careful which trees you take it from, as some won't take kindly to being felled.	true
resources_long_description_res_spices	 	true
resources_onscreen_text_res_savage	Savage Orcs	true
resources_description_res_medicine	Herbs and flora with medicinal properties are always valued by apothecaries.	true
resources_description_res_location_dwf_grn	This location is of special importance to the Dwarf realms and the Greenskin Tribes.	true
