Loc PackedFile	9001
character_skills_localised_name_wh2_skill_def_supreme_sorceress_mount_cold_one	Cold One	false
character_skills_localised_name_wh2_skill_def_supreme_sorceress_mount_dark_steed	Dark Steed	false
character_skills_localised_description_wh2_skill_def_supreme_sorceress_mount_dark_steed	True horses no longer, Dark Magic corrupts the finest Elven steeds and turns them into black-flanked killers.	false
character_skills_localised_description_wh2_skill_def_supreme_sorceress_mount_cold_one	Dark, feral beasts indigenous to Naggaroth, tempted from their damp, warm caves to bear the Druchii to battle.	false
character_skills_localised_name_wh2_skill_def_supreme_sorceress_mount_dark_pegasus	Dark Pegasus	false
character_skills_localised_description_wh2_skill_def_supreme_sorceress_mount_dark_pegasus	The corrupted Dark Pegasi fly south from the Chaos Wastes to Naggaroth's Iron Mountains to make their nests.	false
character_skills_localised_name_wh2_skill_def_supreme_sorceress_mount_black_dragon	Black Dragon	false
character_skills_localised_description_wh2_skill_def_supreme_sorceress_mount_black_dragon	Secretly nurtured by Malekith, Black Dragons are enchanted with Dark Magic that corrupts and enhances.	false
character_skills_localised_name_wh2_skill_def_sorceress_master_of_illusions	Master Illusionist	false
character_skills_localised_description_wh2_skill_def_sorceress_master_of_illusions	It is hard to remember the face of a Shadow Sorceress — harder still to track her steps. Those that have tried have returned confused, moon-struck, or occasionally dead.	false
character_skills_localised_name_wh2_skill_def_sorceress_aqshys_aegis	Pyromancer	false
character_skills_localised_description_wh2_skill_def_sorceress_aqshys_aegis	A Fire sorceress can wield flame as other warriors can wield swords and bows.	false
character_skills_localised_name_wh2_skill_def_sorceress_soul_drain	Master of True Dhar	false
character_skills_localised_description_wh2_skill_def_sorceress_soul_drain	Even the most sane and balanced person exposed long enough to the malign energy of True Dhar will become psychotic, absolutely self-obsessed, and completely uncaring of other living creatures.	false
character_skills_localised_name_wh_main_skill_mount_emp_cha_wizard_death_warhorse	Warhorse	false
character_skills_localised_description_wh_main_skill_mount_emp_cha_wizard_death_warhorse	Should a Battle Wizard need a mount, then his station would ensure he receives a warhorse of good breed.	false
character_skills_localised_name_wh_main_skill_mount_emp_cha_wizard_metal_warhorse	Warhorse	false
character_skills_localised_description_wh_main_skill_mount_emp_cha_wizard_metal_warhorse	Should a Battle Wizard need a mount, then his station would ensure he receives a warhorse of good breed.	false
character_skills_localised_name_wh_main_skill_mount_emp_cha_wizard_death_barded_warhorse	Barded Warhorse	false
character_skills_localised_description_wh_main_skill_mount_emp_cha_wizard_death_barded_warhorse	Battle Wizards are rarely armoured for it interferes with their casting, yet a steed can and should be barded to add a level of protection.	false
character_skills_localised_name_wh_main_skill_mount_emp_cha_wizard_metal_barded_warhorse	Barded Warhorse	false
character_skills_localised_description_wh_main_skill_mount_emp_cha_wizard_metal_barded_warhorse	Battle Wizards are rarely armoured for it interferes with their casting, yet a steed can and should be barded to add a level of protection.	false
character_skills_localised_name_wh_main_skill_mount_emp_cha_wizard_death_pegasus	Imperial Pegasus	false
character_skills_localised_description_wh_main_skill_mount_emp_cha_wizard_death_pegasus	Imperial pegasi are found in Grey Mountains where Bretonnian and Empire hunters fight over capturing the foals.	false
character_skills_localised_name_wh_main_skill_mount_emp_cha_wizard_metal_pegasus	Imperial Pegasus	false
character_skills_localised_description_wh_main_skill_mount_emp_cha_wizard_metal_pegasus	Imperial pegasi are found in Grey Mountains where Bretonnian and Empire hunters fight over capturing the foals.	false
character_skills_localised_name_wh_main_skill_mount_wef_spellweaver_elven_steed	Elven Steed	false
character_skills_localised_description_wh_main_skill_mount_wef_spellweaver_elven_steed	The bond between rider and steed goes beyond friendship or family; they act as one.	false
character_skills_localised_name_wh_main_skill_mount_wef_spellweaver_unicorn	Unicorn	false
character_skills_localised_description_wh_main_skill_mount_wef_spellweaver_unicorn	Its forehead adorned with a spiral horn, this noble mount carries the Spellsinger where their magical gifts are needed most.	false
character_skills_localised_name_wh_main_skill_mount_wef_spellweaver_great_eagle	Great Eagle	false
character_skills_localised_description_wh_main_skill_mount_wef_spellweaver_great_eagle	Fly on your wings, like an eagle. Touch the sun. Track the foe, ambush, and defeat.	false
character_skills_localised_name_wh_main_skill_wef_spellweaver_ancients_protection	Ancients' Protection	false
character_skills_localised_description_wh_main_skill_wef_shadowdancers_whirling_death	Each strike of a Shadowdancer's blade is made with uncanny precision, capable of severing a head or piercing a heart with one deceptively elegant stroke.	false
character_skills_localised_name_wh_main_skill_wef_shadowdancers_whirling_death	Whirling Death	false
character_skills_localised_description_wh_main_skill_wef_shadowdancers_storm_of_blades	The Shadowdancers rain blow after blow upon their opponent, moving with such speed that the eye cannot follow each distinct cut and thrust.	false
character_skills_localised_name_wh_main_skill_wef_shadowdancers_storm_of_blades	Storm of Blades	false
character_skills_localised_description_wh_main_skill_wef_shadowdancers_shadows_coil	With agile grace the Shadowdancers evade the clumsy attacks of their enemies, becoming almost impossible to strike.	false
character_skills_localised_name_wh_main_skill_wef_shadowdancers_talismanic_tattoos	Talismanic Tattoos	false
character_skills_localised_name_wh_main_skill_wef_shadowdancers_shadows_coil	Shadow Coils	false
character_skills_localised_description_wh_main_skill_wef_shadowdancers_talismanic_tattoos	Forgoing armour, the Shadowdancers decorate themselves with swirling designs and dye their hair in bright colours.	false
character_skills_localised_name_wh_main_skill_wef_shadowdancers_pathfinder	Pathfinder	false
character_skills_localised_description_wh_main_skill_wef_shadowdancers_pathfinder	They, and only they, know all the paths through Athel Loren — indeed, it is said that they tread the paths of the Dreaming Wood as surely as they do the mortal world.	false
character_skills_localised_name_wh_main_skill_all_magic_light_09_banishment_lord	Banishment	false
character_skills_localised_name_wh_main_skill_all_magic_light_04_light_of_battle_lord	Light of Battle	false
character_skills_localised_name_wh_main_skill_mount_emp_cha_wizard_lord_beasts_warhorse	Warhorse	false
character_skills_localised_description_wh_main_skill_mount_emp_cha_wizard_lord_beasts_warhorse	Should a Battle Wizard need a mount, then his station would ensure he receives a warhorse of good breed.	false
character_skills_localised_name_wh_main_skill_mount_emp_cha_wizard_lord_light_warhorse	Warhorse	false
character_skills_localised_description_wh_main_skill_mount_emp_cha_wizard_lord_light_warhorse	Should a Battle Wizard need a mount, then his station would ensure he receives a warhorse of good breed.	false
character_skills_localised_name_wh_main_skill_mount_emp_cha_wizard_lord_beasts_pegasus	Imperial Pegasus	false
