Loc PackedFile
Key	Text	Tooltip
unit_abilities_onscreen_name_wh2_main_spellweaver_passive_ancients_protection	Ancients' Protection	true
unit_abilities_tooltip_text_wh2_main_spellweaver_passive_ancients_protection	Those who do not wish to disappoint such a wise patron hold fast in the face of danger, lest her enlightened understanding be denied them.	true
unit_abilities_onscreen_name_wh2_main_light_wizard_passive_light_of_purity	Light of Purity	true
unit_abilities_tooltip_text_wh2_main_light_wizard_passive_light_of_purity	The light of truth is a powerful thing, strengthening the righteous and banishing the unholy.	true
unit_abilities_onscreen_name_wh2_main_amber_wizard_passive_the_beast_unleashed	The Beast Unleashed	true
unit_abilities_tooltip_text_wh2_main_amber_wizard_passive_the_beast_unleashed	The Wizard unleashes the primal savagery of the wizard's allies, driving them into a frenzy.	true
unit_abilities_onscreen_name_wh2_main_doombull_slaughterers_call	Slaughterer's Call	true
unit_abilities_tooltip_text_wh2_main_doombull_slaughterers_call	The Minotaur Lord's blood-lust is infectious - his followers revel in the murder and gore! 	true
unit_abilities_onscreen_name_wh2_main_doombull_passive_the_unrelenting_warherd	The Unrelenting Warherd	true
unit_abilities_tooltip_text_wh2_main_doombull_passive_the_unrelenting_warherd	The herd charges out, slathering jaws and bellowing in fury. Against the charge, none can stand.	true
unit_abilities_onscreen_name_wh2_main_doombull_passive_strength_of_the_land	Strength of the Land	true
unit_abilities_tooltip_text_wh2_main_doombull_passive_strength_of_the_land	The herd waits, allowing the enemy to come to them. Nature is their defence, as man will soon find out.	true
unit_abilities_onscreen_name_wh2_main_doombull_blood_lust	Blood Lust	true
unit_abilities_tooltip_text_wh2_main_doombull_blood_lust	"The blood is the prize. The blood is the prize! THE BLOOD IS THE PRIZE!"	true
unit_abilities_onscreen_name_wh2_main_darkweaver_passive_creeping_madness	Creeping Madness	true
unit_abilities_tooltip_text_wh2_main_darkweaver_passive_creeping_madness	The price of tapping into True Dhar is high indeed, for not only is it just as hard to use and focus into a spell as is True Magic, but it is also far more likely to consume the one who uses it.	true
unit_abilities_onscreen_name_wh2_main_darkweaver_passive_wrath_of_the_woods	Wrath of the Woods	true
unit_abilities_tooltip_text_wh2_main_darkweaver_passive_wrath_of_the_woods	Even the most sane and balanced person exposed long enough to the malign energy of True Dhar will become psychotic, absolutely self-obsessed, and completely uncaring of other living creatures.	true
unit_abilities_onscreen_name_wh2_main_highweaver_ability_blessing_of_lileath	Blessing of Lileath	true
unit_abilities_onscreen_name_wh2_main_highweaver_ability_lileaths_protection	Lileath's Protection	true
unit_abilities_onscreen_name_wh2_main_darkweaver_passive_rampage	Dangerous Temptations	true
unit_abilities_tooltip_text_wh2_main_darkweaver_passive_rampage	Thus far, none have succumbed to the same madness that claimed Ariel all those centuries ago, but it is impossible to say what the future will bring. In the meantime, Athel Loren cannot afford to reject such a potent resource.	true
unit_abilities_tooltip_text_wh_dlc04_spell_vampires_raise_dead_helman	Powerful wizards with dark knowledge of the black arts can raise the dead and bring them under his control.	true
unit_abilities_tooltip_text_wh_dlc04_spell_vampires_raise_dead_upgraded_helman	Powerful wizards with dark knowledge of the black arts can raise the dead and bring them under his control.	true
unit_abilities_onscreen_name_wh2_main_vampire_countess_passive_seduction	Seduction	true
unit_abilities_tooltip_text_wh2_main_vampire_countess_passive_seduction	How can a mortal resist the allure of a creature who has preyed on warm blooded males since the dawn of time?	true
unit_abilities_onscreen_name_wh2_main_vampire_countess_ability_domination	Domination	true
unit_abilities_tooltip_text_wh2_main_vampire_countess_ability_domination	The eyes of the Vampire are two deep pits in which a mortal can find his doom.	true
unit_abilities_onscreen_name_wh2_main_vampire_countess_ability_beguile	Beguile	true
unit_abilities_tooltip_text_wh2_main_vampire_countess_ability_beguile	What brute would dare to attack such a vulnerable lady?	true
unit_abilities_onscreen_name_wh2_main_coven_throne_passive_battle_of_wills	Battle of Wills	true
unit_abilities_tooltip_text_wh2_main_coven_throne_passive_battle_of_wills	Mortal men shiver in awestruck disbelief at the exotic beauty of the handmaidens lounging upon these Coven Thrones - hypnotised by a beguiling glance, a kiss upon the air, or a subtle finger beckoning them into eternal servitude. 	true
unit_abilities_onscreen_name_wh2_main_coven_throne_passive_scrying_pool	Scrying Pool	true
unit_abilities_tooltip_text_wh2_main_coven_throne_passive_scrying_pool	The Coven Thrones bear great enchanted bowls full of fresh virgin's blood, within which the Vampire's handmaidens can scry the future. 	true
unit_abilities_onscreen_name_wh2_main_blood_knight_ability_honour_or_death	Honour or Death	true
unit_abilities_tooltip_text_wh2_main_blood_knight_ability_honour_or_death	Many mortal champions regret their rash pride after the valiant challenge they issued is accepted by a creature whose eyes are the eyes of death itself.	true
unit_abilities_onscreen_name_wh2_main_shaggoth_champion_raging_storm	The Raging Storm	true
unit_abilities_tooltip_text_wh2_main_shaggoth_champion_raging_storm	The ancient Shaggoth summons forth lightning to strike down his prey.	true
unit_abilities_onscreen_name_wh2_main_slayer_hero_cb_giantslayer	Giant Slayer upgrade	true
unit_abilities_onscreen_name_wh2_main_slayer_hero_cb_dragonslayer	Dragon Slayer upgrade	true
unit_abilities_onscreen_name_wh2_main_slayer_hero_cb_daemonslayer	Daemon Slayer upgrade	true
unit_abilities_onscreen_name_wh2_main_fimir_warlord_ability_cold_blooded	Cold Blooded	true
unit_abilities_tooltip_text_wh2_main_fimir_warlord_ability_cold_blooded	While Fimir may be slow to react due to their cold-blooded nature, this also makes them stoic in battle.	true
unit_abilities_onscreen_name_wh2_main_lord_passive_favour_of_the_ruinous_powers	Favour of the Ruinous Powers	true
unit_abilities_tooltip_text_wh2_main_lord_passive_favour_of_the_ruinous_powers	When the Dark Gods bless the faithful assembled from atop their mighty battle-altars, loyalty is assured forevermore.	true
unit_abilities_onscreen_name_wh2_main_lord_ability_giver_of_glory	Giver of Glory	true
unit_abilities_tooltip_text_wh2_main_lord_ability_giver_of_glory	The shrinemaster implores the fickle Chaos Gods for their aid, bestowing their dark blessings upon nearby Champions.	true
unit_abilities_onscreen_name_wh2_main_lord_bound_rancid_visitation	Rancid Visitation	true
unit_abilities_tooltip_text_wh2_main_lord_bound_rancid_visitation	As the wizard reaches out, his enemies are seized by a terrible affliction that blackens their flesh and rots their organs to mulch.	true
unit_abilities_onscreen_name_wh2_main_lord_bound_flame_storm	Flame Storm	true
unit_abilities_tooltip_text_wh2_main_lord_bound_flame_storm	Conjured by a Bright Wizard or Chaos Sorcerer, a column of churning fire erupts from the battlefield, causing much destruction!    	true
unit_abilities_onscreen_name_wh2_main_shadow_wizard_ability_illusion_of_darkness	Illusion of Darkness	true
unit_abilities_tooltip_text_wh2_main_shadow_wizard_ability_illusion_of_darkness	Creates an illusion anywhere nearby that is a nearly perfect simulation of reality, complete with sight, sound, and smell. The shadowmancer can make this area look like anything, the spell lasting for a number of moments at a time, but can be kept going with a successful concentration.	true
unit_abilities_onscreen_name_wh2_main_shadowdancer_ability_call_of_the_shadow_dancer	Call of the Shadow Dancer	true
unit_abilities_tooltip_text_wh2_main_shadowdancer_ability_call_of_the_shadow_dancer	Those unfortunates captivated by Loec’s spellbinding dance are drawn inextricably to their doom. 	true
unit_abilities_additional_ui_effects_localised_text_mixu_shadow_wizard_illusions_of_darkness_1	[[col:green]][[img:icon_arrow_up]][[/img]] Grey Wizard receives Stalk and Unspottable[[/col]]	true
unit_abilities_additional_ui_effects_localised_text_mixu_shadow_wizard_illusions_of_darkness_2	[[col:green]][[img:icon_arrow_up]][[/img]] Creates an image of Grey Wizard[[/col]]	true
unit_abilities_additional_ui_effects_localised_text_mixu_shadow_wizard_call_of_the_shadow_dancer_1	[[col:green]][[img:icon_arrow_up]][[/img]] Shadowdancer receives Stalk and Unspottable[[/col]]	true
unit_abilities_additional_ui_effects_localised_text_mixu_shadow_wizard_call_of_the_shadow_dancer_2	[[col:green]][[img:icon_arrow_up]][[/img]] Creates an image of Shadowdancer[[/col]]	true
