character_skill_nodes_tables	5
campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	key	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
	wh_main_skill_all_lord_campaign_route_marcher	wh_main_skill_node_set_chs_shaggoth_champion		5	wh_main_skill_node_chs_shaggoth_champion_campaign_01	0		0	0	true
	wh_main_skill_chs_lord_campaign_despoilers	wh_main_skill_node_set_chs_shaggoth_champion		5	wh_main_skill_node_chs_shaggoth_champion_campaign_02	1		0	0	true
	wh_main_skill_chs_lord_campaign_serve_or_die	wh_main_skill_node_set_chs_shaggoth_champion		5	wh_main_skill_node_chs_shaggoth_champion_campaign_03	2		0	0	true
	wh_main_skill_chs_lord_campaign_tribes_of_chaos	wh_main_skill_node_set_chs_shaggoth_champion		5	wh_main_skill_node_chs_shaggoth_champion_campaign_04	3		0	0	true
	wh_main_skill_chs_lord_campaign_ruination	wh_main_skill_node_set_chs_shaggoth_champion		5	wh_main_skill_node_chs_shaggoth_champion_campaign_05	4		0	0	true
	wh2_skill_chs_shaggoth_champion_campaign_hordemaster	wh_main_skill_node_set_chs_shaggoth_champion		5	wh_main_skill_node_chs_shaggoth_champion_campaign_06	5		0	4	true
	wh_main_skill_all_lord_campaign_lightning_strike	wh_main_skill_node_set_chs_shaggoth_champion		5	wh_main_skill_node_chs_shaggoth_champion_campaign_07	6		0	0	true
	wh_main_skill_chs_lord_campaign_dark_apothecary	wh_main_skill_node_set_chs_shaggoth_champion		5	wh_main_skill_node_chs_shaggoth_champion_campaign_08	7		0	0	true
	wh_main_skill_chs_lord_campaign_gathering_of_might	wh_main_skill_node_set_chs_shaggoth_champion		5	wh_main_skill_node_chs_shaggoth_champion_campaign_09	8		0	0	true
	wh2_skill_chs_shaggoth_champion_campaign_corruption	wh_main_skill_node_set_chs_shaggoth_champion		5	wh_main_skill_node_chs_shaggoth_champion_campaign_10	9		0	0	true
	wh2_main_skill_LL_self_defense	wh_main_skill_node_set_chs_shaggoth_champion		5	wh_main_skill_node_chs_shaggoth_champion_campaign_11	10		0	4	true
	wh2_main_skill_all_immortality_lord	wh_main_skill_node_set_chs_shaggoth_champion		0	wh_main_skill_node_chs_shaggoth_champion_immortality	4		0	0	true
	wh2_main_skill_innate_chs_diabolic_spendour	wh_main_skill_node_set_chs_shaggoth_champion		6	wh_main_skill_node_chs_shaggoth_champion_innate_01	0		0	0	false
	wh2_main_skill_innate_chs_dominance	wh_main_skill_node_set_chs_shaggoth_champion		6	wh_main_skill_node_chs_shaggoth_champion_innate_02	1		0	0	false
	wh2_innate_shaggoth_champion_frostbitten	wh_main_skill_node_set_chs_shaggoth_champion		6	wh_main_skill_node_chs_shaggoth_champion_innate_03	2		0	0	false
	wh2_main_skill_innate_all_cunning	wh_main_skill_node_set_chs_shaggoth_champion		6	wh_main_skill_node_chs_shaggoth_champion_innate_04	3		0	0	false
	wh2_innate_shaggoth_champion_hates_humans	wh_main_skill_node_set_chs_shaggoth_champion		6	wh_main_skill_node_chs_shaggoth_champion_innate_05	4		0	0	false
	wh2_main_skill_innate_all_confident	wh_main_skill_node_set_chs_shaggoth_champion		6	wh_main_skill_node_chs_shaggoth_champion_innate_06	5		0	0	false
	wh2_main_skill_innate_all_disciplined	wh_main_skill_node_set_chs_shaggoth_champion		6	wh_main_skill_node_chs_shaggoth_champion_innate_07	6		0	0	false
	wh2_main_skill_innate_all_perceptive	wh_main_skill_node_set_chs_shaggoth_champion		6	wh_main_skill_node_chs_shaggoth_champion_innate_08	7		0	0	false
	wh2_main_skill_innate_all_aggressive	wh_main_skill_node_set_chs_shaggoth_champion		6	wh_main_skill_node_chs_shaggoth_champion_innate_09	8		0	0	false
	wh2_main_skill_innate_all_tough	wh_main_skill_node_set_chs_shaggoth_champion		6	wh_main_skill_node_chs_shaggoth_champion_innate_10	9		0	0	false
	wh2_main_skill_innate_all_strong	wh_main_skill_node_set_chs_shaggoth_champion		6	wh_main_skill_node_chs_shaggoth_champion_innate_12	11		0	0	false
	wh2_main_skill_innate_all_weapon_master	wh_main_skill_node_set_chs_shaggoth_champion		6	wh_main_skill_node_chs_shaggoth_champion_innate_13	12		0	0	false
	wh2_innate_shaggoth_champion_mark_of_khorne	wh_main_skill_node_set_chs_shaggoth_champion		6	wh_main_skill_node_chs_shaggoth_champion_innate_14	13		0	0	false
	wh2_innate_shaggoth_champion_mark_of_nurgle	wh_main_skill_node_set_chs_shaggoth_champion		6	wh_main_skill_node_chs_shaggoth_champion_innate_17	16		0	0	false
	wh2_skill_chs_shaggoth_champion_self_mountain_of_muscle_and_fury	wh_main_skill_node_set_chs_shaggoth_champion		1	wh_main_skill_node_chs_shaggoth_champion_self_01	0		0	0	true
	wh_main_skill_all_all_self_devastating_charge	wh_main_skill_node_set_chs_shaggoth_champion		1	wh_main_skill_node_chs_shaggoth_champion_self_02	1		0	0	true
	wh2_skill_chs_shaggoth_champion_self_toughened_skin	wh_main_skill_node_set_chs_shaggoth_champion		1	wh_main_skill_node_chs_shaggoth_champion_self_03	2		0	0	true
	wh_main_skill_all_all_self_hard_to_hit	wh_main_skill_node_set_chs_shaggoth_champion		1	wh_main_skill_node_chs_shaggoth_champion_self_04	3		0	0	true
	wh2_skill_chs_shaggoth_champion_self_vicious_assault	wh_main_skill_node_set_chs_shaggoth_champion		1	wh_main_skill_node_chs_shaggoth_champion_self_05	4		0	0	true
	wh_main_skill_all_all_self_foe-seeker	wh_main_skill_node_set_chs_shaggoth_champion		1	wh_main_skill_node_chs_shaggoth_champion_self_06	5		0	4	true
	wh_main_skill_all_all_self_wound-maker	wh_main_skill_node_set_chs_shaggoth_champion		1	wh_main_skill_node_chs_shaggoth_champion_self_07	6		0	0	true
	wh_main_skill_all_all_self_scarred_veteran_2	wh_main_skill_node_set_chs_shaggoth_champion		1	wh_main_skill_node_chs_shaggoth_champion_self_08	7		0	0	true
	wh_main_skill_all_all_self_indomitable	wh_main_skill_node_set_chs_shaggoth_champion		1	wh_main_skill_node_chs_shaggoth_champion_self_09	8		0	0	true
	wh2_skill_chs_shaggoth_champion_self_dark_horror	wh_main_skill_node_set_chs_shaggoth_champion		1	wh_main_skill_node_chs_shaggoth_champion_self_10	9		0	0	true
	wh2_skill_chs_shaggoth_champion_self_raging_storm	wh_main_skill_node_set_chs_shaggoth_champion		1	wh_main_skill_node_chs_shaggoth_champion_self_11	10		0	4	true
	wh_main_skill_chs_lord_battle_dominating_presence	wh_main_skill_node_set_chs_shaggoth_champion		4	wh_main_skill_node_chs_shaggoth_champion_army_0	0		0	0	true
	wh2_skill_chs_lord_battle_fuelled_by_war	wh_main_skill_node_set_chs_shaggoth_champion		4	wh_main_skill_node_chs_shaggoth_champion_army_1_1	1		0	0	true
	wh2_skill_chs_lord_battle_hulks_of_death	wh_main_skill_node_set_chs_shaggoth_champion		4	wh_main_skill_node_chs_shaggoth_champion_army_1_2	2		0	0	true
	wh2_skill_chs_lord_battle_freakish_mutations	wh_main_skill_node_set_chs_shaggoth_champion		4	wh_main_skill_node_chs_shaggoth_champion_army_1_3	3		0	0	true
	wh2_skill_chs_lord_battle_riders_of_destruction	wh_main_skill_node_set_chs_shaggoth_champion		4	wh_main_skill_node_chs_shaggoth_champion_army_1_4	4		0	0	true
	wh2_skill_chs_lord_battle_beasts_of_chaos	wh_main_skill_node_set_chs_shaggoth_champion		4	wh_main_skill_node_chs_shaggoth_champion_army_1_5	5		0	0	true
	wh_main_skill_chs_lord_battle_doomfire	wh_main_skill_node_set_chs_shaggoth_champion		4	wh_main_skill_node_chs_shaggoth_champion_army_1_6	6		0	0	true
	wh_main_skill_all_lord_battle_rally	wh_main_skill_node_set_chs_shaggoth_champion		4	wh_main_skill_node_chs_shaggoth_champion_army_2	7		0	6	true
	wh2_skill_chs_lord_battle_wake_the_storm	wh_main_skill_node_set_chs_shaggoth_champion		4	wh_main_skill_node_chs_shaggoth_champion_army_3_1	8		0	0	true
	wh2_skill_chs_lord_battle_spawns_of_chaos	wh_main_skill_node_set_chs_shaggoth_champion		4	wh_main_skill_node_chs_shaggoth_champion_army_3_2	9		0	0	true
	wh2_skill_chs_lord_battle_malformed_monsters	wh_main_skill_node_set_chs_shaggoth_champion		4	wh_main_skill_node_chs_shaggoth_champion_army_3_3	10		0	0	true
	wh2_skill_chs_lord_battle_prowling_menace	wh_main_skill_node_set_chs_shaggoth_champion		4	wh_main_skill_node_chs_shaggoth_champion_army_3_4	11		0	0	true
	wh_main_skill_chs_lord_battle_stand_or_die	wh_main_skill_node_set_chs_shaggoth_champion		4	wh_main_skill_node_chs_shaggoth_champion_army_4	12		0	1	true
	wh2_skill_chs_shaggoth_champion_unique_storm_rage	wh_main_skill_node_set_chs_shaggoth_champion		0	wh_main_skill_node_chs_shaggoth_champion_blessings_01	1		0	0	true
	wh_main_skill_chs_all_unique_aura_of_chaos	wh_main_skill_node_set_chs_shaggoth_champion		0	wh_main_skill_node_chs_shaggoth_champion_blessings_02	0		0	0	true
