campaign_character_art_sets_tables	6
wizard	wh2_main_art_set_emp_wizard_death_1	wh_main_emp_empire			false	true	emp_wizard_death	1
wizard	wh2_main_art_set_emp_wizard_death_2	wh_main_emp_empire			false	true	emp_wizard_death	1
wizard	wh2_main_art_set_emp_wizard_death_3	wh_main_emp_empire			false	true	emp_wizard_death	1
wizard	wh2_main_art_set_emp_wizard_death_4	wh_main_emp_empire			false	true	emp_wizard_death	1
wizard	wh2_main_art_set_emp_wizard_death_5	wh_main_emp_empire			false	true	emp_wizard_death	1
wizard	wh2_main_art_set_emp_wizard_metal_1	wh_main_emp_empire			false	true	emp_wizard_metal	1
wizard	wh2_main_art_set_emp_wizard_metal_2	wh_main_emp_empire			false	true	emp_wizard_metal	1
champion	wh2_main_art_set_wef_shadowdancer_1	wh_dlc05_wef_wood_elves			false	true	wef_shadowdancer	1
champion	wh2_main_art_set_wef_shadowdancer_2	wh_dlc05_wef_wood_elves			false	true	wef_shadowdancer	1
champion	wh2_main_art_set_wef_shadowdancer_3	wh_dlc05_wef_wood_elves			false	true	wef_shadowdancer	1
champion	wh2_main_art_set_wef_shadowdancer_4	wh_dlc05_wef_wood_elves			false	true	wef_shadowdancer	1
champion	wh2_main_art_set_wef_shadowdancer_5	wh_dlc05_wef_wood_elves			false	true	wef_shadowdancer	1
general	wh2_main_art_set_emp_wizard_lord_beasts_1	wh_main_emp_empire			false	true	emp_wizard_lord_beasts	1
general	wh2_main_art_set_emp_wizard_lord_beasts_2	wh_main_emp_empire			false	true	emp_wizard_lord_beasts	1
general	wh2_main_art_set_emp_wizard_lord_light_1	wh_main_emp_empire			false	true	emp_wizard_lord_light	1
general	wh2_main_art_set_emp_wizard_lord_light_2	wh_main_emp_empire			false	true	emp_wizard_lord_light	1
general	wh2_main_art_set_emp_wizard_lord_light_3	wh_main_emp_empire			false	true	emp_wizard_lord_light	1
general	wh2_main_art_set_emp_wizard_lord_fire_1	wh_main_emp_empire			false	true	emp_wizard_lord_fire	1
general	wh2_main_art_set_emp_wizard_lord_fire_2	wh_main_emp_empire			false	true	emp_wizard_lord_fire	1
general	wh2_main_art_set_emp_wizard_lord_fire_3	wh_main_emp_empire			false	true	emp_wizard_lord_fire	1
general	wh2_main_art_set_grn_savage_orc_warboss_1	wh_main_grn_greenskins			false	true	grn_savage_orc_warboss	1
general	wh2_main_art_set_grn_savage_orc_warboss_2	wh_main_grn_greenskins			false	true	grn_savage_orc_warboss	1
general	wh2_main_art_set_grn_savage_orc_warboss_3	wh_main_grn_greenskins			false	true	grn_savage_orc_warboss	1
general	wh2_main_art_set_grn_savage_orc_shaman_1	wh_main_grn_greenskins			false	true	grn_savage_orc_shaman	1
general	wh2_main_art_set_grn_savage_orc_shaman_2	wh_main_grn_greenskins			false	true	grn_savage_orc_shaman	1
general	wh2_main_art_set_grn_savage_orc_shaman_3	wh_main_grn_greenskins			false	true	grn_savage_orc_shaman	1
general	wh2_main_art_set_grn_savage_orc_shaman_4	wh_main_grn_greenskins			false	true	grn_savage_orc_shaman	1
general	wh2_main_art_set_grn_orc_great_shaman_1	wh_main_grn_greenskins			false	true	grn_orc_great_shaman	1
general	wh2_main_art_set_grn_orc_great_shaman_2	wh_main_grn_greenskins			false	true	grn_orc_great_shaman	1
general	wh2_main_art_set_grn_orc_great_shaman_3	wh_main_grn_greenskins			false	true	grn_orc_great_shaman	1
general	wh2_main_art_set_grn_orc_great_shaman_4	wh_main_grn_greenskins			false	true	grn_orc_great_shaman	1
champion	wh2_main_art_set_dwf_giant_slayer_1	wh_main_dwf_dwarfs			false	true	dwf_giant_slayer	1
