character_skill_nodes_tables	5
campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	key	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
	wh_main_skill_dwf_slayer_self_immortality	wh_main_skill_node_set_dwf_giant_slayer		0	wh_main_skill_node_dwf_giant_slayer_immortality	4		0	0	true
	wh_main_skill_dwf_all_unique_ancestral_grudge	wh_main_skill_node_set_dwf_giant_slayer		0	wh_main_skill_node_dwf_giant_slayer_unique_01	0		0	0	true
	wh_main_skill_dwf_all_unique_rune_of_grimnir	wh_main_skill_node_set_dwf_giant_slayer		0	wh_main_skill_node_dwf_giant_slayer_unique_04	3		0	0	true
	wh_main_skill_dwf_slayer_special_giant_slayer	wh_main_skill_node_set_dwf_giant_slayer		1	wh_main_skill_node_dwf_slayer_giant_slayer_01	0		0	0	true
	wh_main_skill_dwf_lord_self_resolute	wh_main_skill_node_set_dwf_giant_slayer		1	wh_main_skill_node_dwf_slayer_giant_slayer_02	1		0	0	true
	wh_main_skill_all_spy_self_fleet-footed	wh_main_skill_node_set_dwf_giant_slayer		1	wh_main_skill_node_dwf_slayer_giant_slayer_03	2		0	0	true
	wh_main_skill_all_all_self_hard_to_hit	wh_main_skill_node_set_dwf_giant_slayer		1	wh_main_skill_node_dwf_slayer_giant_slayer_04	3		0	0	true
	wh_main_skill_all_all_self_deadly_blade	wh_main_skill_node_set_dwf_giant_slayer		1	wh_main_skill_node_dwf_slayer_giant_slayer_05	4		0	0	true
	wh_main_skill_all_all_self_foe-seeker	wh_main_skill_node_set_dwf_giant_slayer		1	wh_main_skill_node_dwf_slayer_giant_slayer_07	6		0	4	true
	wh_main_skill_all_dignitary_self_inviolable	wh_main_skill_node_set_dwf_giant_slayer		1	wh_main_skill_node_dwf_slayer_giant_slayer_06	5		0	0	true
	wh_main_skill_dwf_slayer_special_dragon_slayer	wh_main_skill_node_set_dwf_giant_slayer		2	wh_main_skill_node_dwf_slayer_dragon_slayer_01	0		0	0	true
	wh_main_skill_dwf_slayer_self_slayer_cult	wh_main_skill_node_set_dwf_giant_slayer		2	wh_main_skill_node_dwf_slayer_dragon_slayer_02	1		0	0	true
	wh_main_skill_dwf_slayer_self_agile	wh_main_skill_node_set_dwf_giant_slayer		2	wh_main_skill_node_dwf_slayer_dragon_slayer_03	2		0	0	true
	wh_main_skill_all_spy_self_survivalist_2	wh_main_skill_node_set_dwf_giant_slayer		2	wh_main_skill_node_dwf_slayer_dragon_slayer_04	3		0	0	true
	wh_main_skill_dwf_slayer_self_runic_axes	wh_main_skill_node_set_dwf_giant_slayer		2	wh_main_skill_node_dwf_slayer_dragon_slayer_05	4		0	0	true
	wh_main_skill_all_all_self_deadly_onslaught	wh_main_skill_node_set_dwf_giant_slayer		2	wh_main_skill_node_dwf_slayer_dragon_slayer_07	6		0	4	true
	wh_main_skill_dwf_slayer_self_deathblow	wh_main_skill_node_set_dwf_giant_slayer		2	wh_main_skill_node_dwf_slayer_dragon_slayer_06	5		0	0	true
	wh_main_skill_dwf_slayer_special_daemon_slayer	wh_main_skill_node_set_dwf_giant_slayer		3	wh_main_skill_node_dwf_slayer_daemon_slayer_01	0		0	0	true
	wh_main_skill_dwf_slayer_self_fighting_vs_chaos	wh_main_skill_node_set_dwf_giant_slayer		3	wh_main_skill_node_dwf_slayer_daemon_slayer_02	1		0	0	true
	wh_main_skill_dwf_slayer_self_fighting_vs_vampires	wh_main_skill_node_set_dwf_giant_slayer		3	wh_main_skill_node_dwf_slayer_daemon_slayer_03	2		0	0	true
