Loc PackedFile
Key	Text	Tooltip
agent_subtypes_onscreen_name_override_def_supreme_sorceress_dark	Supreme Sorceress (Dark)	true
agent_subtypes_description_text_override_def_supreme_sorceress_dark	Sorceresses are the most prominent magic-users of Naggaroth. To this day, Dark Elves study the sorcerous arts, utterly seduced by the unrestrained energy it allows them to command.	true
agent_subtypes_onscreen_name_override_def_supreme_sorceress_shadow	Supreme Sorceress (Shadow)	true
agent_subtypes_description_text_override_def_supreme_sorceress_shadow	Sorceresses are the most prominent magic-users of Naggaroth. To this day, Dark Elves study the sorcerous arts, utterly seduced by the unrestrained energy it allows them to command.	true
agent_subtypes_onscreen_name_override_def_supreme_sorceress_fire	Supreme Sorceress (Fire)	true
agent_subtypes_description_text_override_def_supreme_sorceress_fire	Sorceresses are the most prominent magic-users of Naggaroth. To this day, Dark Elves study the sorcerous arts, utterly seduced by the unrestrained energy it allows them to command.	true
agent_subtypes_onscreen_name_override_emp_wizard_death	Amethyst Wizard	true
agent_subtypes_description_text_override_emp_wizard_death	The Magisters of the Amethyst Order embrace the Purple Wind of Shyish, practicing Cessationary Thaumaturgy. This term was adopted in the Articles of Imperial Magic specifically because using the term “Necromancy” would have been ill advised and somewhat inaccurate.	true
agent_subtypes_onscreen_name_override_emp_wizard_metal	Gold Wizard	true
agent_subtypes_description_text_override_emp_wizard_metal	the Golden Order (or just the Gold Order) is comprised of those Magisters who study and embrace the Yellow Wind of Magic, Chamon. Chamon is attracted to metals in both ore and refined forms.	true
agent_subtypes_onscreen_name_override_wef_spellweaver_beasts	Spellweaver (Beasts)	true
agent_subtypes_onscreen_name_override_wef_spellweaver_life	Spellweaver (Life)	true
agent_subtypes_onscreen_name_override_wef_spellweaver_shadows	Spellweaver (Shadows)	true
agent_subtypes_onscreen_name_override_wef_shadowdancer	Shadowdancer	true
agent_subtypes_description_text_override_wef_shadowdancer	Shadowdancers are the closest thing that the Trickster God has to a priesthood, and they are both respected and feared as a result.	true
agent_subtypes_onscreen_name_override_emp_wizard_lord_beasts	Battle Wizard Lord (Beasts)	true
agent_subtypes_onscreen_name_override_emp_wizard_lord_light	Battle Wizard Lord (Light)	true
agent_subtypes_onscreen_name_override_emp_wizard_lord_fire	Battle Wizard Lord (Fire)	true
agent_subtypes_onscreen_name_override_grn_savage_orc_warboss	Savage Orc Warboss	true
agent_subtypes_onscreen_name_override_grn_savage_orc_shaman	Savage Orc Great Shaman	true
agent_subtypes_onscreen_name_override_grn_orc_great_shaman	Orc Great Shaman	true
agent_subtypes_onscreen_name_override_dwf_giant_slayer	Dragon Slayer	true
agent_subtypes_description_text_override_dwf_giant_slayer	A Dwarf Slayer is the ultimate warrior, the perfect personification of death and destruction, and bringer of doom to the enemies of the Dwarf race.	true
agent_subtypes_onscreen_name_override_bst_doombull	Doombull	true
agent_subtypes_description_text_override_bst_doombull	Doombulls are the strongest and most ferocious of their kind, towering bull-headed and cloven-hoofed beasts almost as broad as they are tall.	true
agent_subtypes_onscreen_name_override_wef_darkweaver	Darkweaver	true
agent_subtypes_onscreen_name_override_wef_highweaver	Highweaver	true
agent_subtypes_onscreen_name_override_wef_spellweaver	Spellweaver	true
agent_subtypes_onscreen_name_override_vmp_necrarch	Necrarch	true
agent_subtypes_description_text_override_vmp_necrarch	The Necrarchs are the most learned of Vampires, more skilled at sorcery than with the blade. These skills have come at a price, however. The appearance of the Necrarchs has grown so hideous and unnatural that an ordinary man cannot bear to look upon them, and many run screaming at the sight.	true
agent_subtypes_onscreen_name_override_vmp_vampire_countess	Vampire Countess (Death)	true
agent_subtypes_onscreen_name_override_vmp_vampire_countess_shadow	Vampire Countess (Shadows)	true
agent_subtypes_onscreen_name_override_vmp_blood_knight_lord	Blood Dragon Lord	true
agent_subtypes_description_text_override_vmp_blood_knight_lord	Blood Dragons are fallen Knights, usually from the realm of Bretonnia; they are portrayed as souls in suffering, neither good nor evil. Their goal is to not find the Grail as a Bretonnian Knight would, but rather succeed in mastering combat, and obtaining the same ability of permanently suppressing the need to drink human blood to survive as their leader, Abhorash did. 	true
agent_subtypes_onscreen_name_override_chs_shaggoth_champion	Shaggoth Champion	true
agent_subtypes_description_text_override_chs_shaggoth_champion	The strongest Dragon Ogre Shaggoths battle each other for dominance, and the victor will emerge as a Champion of the Chaos gods.	true
agent_subtypes_onscreen_name_override_nor_fimir_warlord	Fimir Warlord	true
agent_subtypes_onscreen_name_override_nor_shaman_sorcerer_lord_death	Shaman-Sorcerer Lord (Death)	true
agent_subtypes_onscreen_name_override_nor_shaman_sorcerer_lord_fire	Shaman-Sorcerer Lord (Fire)	true
agent_subtypes_onscreen_name_override_nor_shaman_sorcerer_lord_metal	Shaman-Sorcerer Lord (Metal)	true
agent_subtypes_onscreen_name_override_emp_wizard_lord_shadow	Battle Wizard Lord (Shadow)	true
agent_subtypes_onscreen_name_override_emp_wizard_lord_heavens	Battle Wizard Lord (Heavens)	true
