character_skill_nodes_tables	5
campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	key	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
	wh2_main_skill_innate_bst_booze_cravings	wh_main_skill_node_set_bst_doombull		6	wh_mixu_skill_node_bst_doombull_innate_01	0		0	0	false
	wh2_main_skill_innate_bst_khornes_fury	wh_main_skill_node_set_bst_doombull		6	wh_mixu_skill_node_bst_doombull_innate_02	1		0	0	false
	wh2_main_skill_innate_bst_nurgles_foul_stink	wh_main_skill_node_set_bst_doombull		6	wh_mixu_skill_node_bst_doombull_innate_03	2		0	0	false
	wh2_main_skill_innate_bst_torment_utterances	wh_main_skill_node_set_bst_doombull		6	wh_mixu_skill_node_bst_doombull_innate_04	3		0	0	false
	wh2_main_skill_innate_bst_unsated_bloodthirst	wh_main_skill_node_set_bst_doombull		6	wh_mixu_skill_node_bst_doombull_innate_05	4		0	0	false
	wh2_main_skill_innate_all_fleet_footed	wh_main_skill_node_set_bst_doombull		6	wh_mixu_skill_node_bst_doombull_innate_06	5		0	0	false
	wh2_main_skill_innate_all_cunning	wh_main_skill_node_set_bst_doombull		6	wh_mixu_skill_node_bst_doombull_innate_07	6		0	0	false
	wh2_main_skill_innate_all_determined	wh_main_skill_node_set_bst_doombull		6	wh_mixu_skill_node_bst_doombull_innate_08	7		0	0	false
	wh2_main_skill_innate_all_confident	wh_main_skill_node_set_bst_doombull		6	wh_mixu_skill_node_bst_doombull_innate_09	8		0	0	false
	wh2_main_skill_innate_all_disciplined	wh_main_skill_node_set_bst_doombull		6	wh_mixu_skill_node_bst_doombull_innate_10	9		0	0	false
	wh2_main_skill_innate_all_perceptive	wh_main_skill_node_set_bst_doombull		6	wh_mixu_skill_node_bst_doombull_innate_12	10		0	0	false
	wh2_main_skill_innate_all_aggressive	wh_main_skill_node_set_bst_doombull		6	wh_mixu_skill_node_bst_doombull_innate_13	11		0	0	false
	wh2_main_skill_innate_all_tough	wh_main_skill_node_set_bst_doombull		6	wh_mixu_skill_node_bst_doombull_innate_14	12		0	0	false
