character_skill_nodes_tables	5
campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	key	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
	wh2_main_skill_innate_hef_prince_campaign_3_organised	wh2_main_skill_node_set_hef_prince_mid		6	wh2_main_skill_node_set_hef_prince_innate_02_mid	1		0	0	false
	wh2_main_skill_innate_hef_prince_campaign_3_unsentimental	wh2_main_skill_node_set_hef_prince_mid		6	wh2_main_skill_node_set_hef_prince_innate_05_mid	4		0	0	false
	wh2_main_skill_innate_hef_prince_campaign_3_observant	wh2_main_skill_node_set_hef_prince_mid		6	wh2_main_skill_node_set_hef_prince_innate_08_mid	7		0	0	false
	wh2_main_skill_innate_hef_prince_battle_3_trained	wh2_main_skill_node_set_hef_prince_mid		6	wh2_main_skill_node_set_hef_prince_innate_11_mid	10		0	0	false
	wh2_main_skill_innate_hef_prince_battle_3_elusive	wh2_main_skill_node_set_hef_prince_mid		6	wh2_main_skill_node_set_hef_prince_innate_14_mid	13		0	0	false
	wh2_main_skill_innate_hef_prince_battle_3_hale_and_hearty	wh2_main_skill_node_set_hef_prince_mid		6	wh2_main_skill_node_set_hef_prince_innate_17_mid	16		0	0	false
	wh2_main_skill_innate_hef_prince_army_3_respectful	wh2_main_skill_node_set_hef_prince_mid		6	wh2_main_skill_node_set_hef_prince_innate_20_mid	19		0	0	false
	wh2_main_skill_innate_hef_prince_army_3_strong_willed	wh2_main_skill_node_set_hef_prince_mid		6	wh2_main_skill_node_set_hef_prince_innate_23_mid	22		0	0	false
	wh2_main_skill_innate_hef_prince_army_3_competent	wh2_main_skill_node_set_hef_prince_mid		6	wh2_main_skill_node_set_hef_prince_innate_26_mid	25		0	0	false
	wh2_main_skill_innate_hef_princess_campaign_3_keen	wh2_main_skill_node_set_hef_princess_mid		6	wh2_main_skill_node_set_hef_princess_innate_02_mid	1		0	0	false
	wh2_main_skill_innate_hef_princess_campaign_3_example	wh2_main_skill_node_set_hef_princess_mid		6	wh2_main_skill_node_set_hef_princess_innate_05_mid	4		0	0	false
	wh2_main_skill_innate_hef_princess_campaign_3_careful	wh2_main_skill_node_set_hef_princess_mid		6	wh2_main_skill_node_set_hef_princess_innate_08_mid	7		0	0	false
	wh2_main_skill_innate_hef_princess_battle_3_well_founded	wh2_main_skill_node_set_hef_princess_mid		6	wh2_main_skill_node_set_hef_princess_innate_11_mid	10		0	0	false
	wh2_main_skill_innate_hef_princess_battle_3_accurate	wh2_main_skill_node_set_hef_princess_mid		6	wh2_main_skill_node_set_hef_princess_innate_14_mid	13		0	0	false
	wh2_main_skill_innate_hef_princess_battle_3_fortuitous	wh2_main_skill_node_set_hef_princess_mid		6	wh2_main_skill_node_set_hef_princess_innate_17_mid	16		0	0	false
	wh2_main_skill_innate_hef_princess_army_3_resolute	wh2_main_skill_node_set_hef_princess_mid		6	wh2_main_skill_node_set_hef_princess_innate_20_mid	19		0	0	false
	wh2_main_skill_innate_hef_princess_army_3_retaliatory	wh2_main_skill_node_set_hef_princess_mid		6	wh2_main_skill_node_set_hef_princess_innate_23_mid	22		0	0	false
	wh2_main_skill_innate_hef_princess_army_3_brisk	wh2_main_skill_node_set_hef_princess_mid		6	wh2_main_skill_node_set_hef_princess_innate_26_mid	25		0	0	false
	wh2_main_skill_innate_hef_prince_campaign_7_efficient	wh2_main_skill_node_set_hef_prince_high		6	high_wh2_main_skill_node_set_hef_prince_innate_03	2		0	0	false
	wh2_main_skill_innate_hef_prince_campaign_7_avaricious	wh2_main_skill_node_set_hef_prince_high		6	high_wh2_main_skill_node_set_hef_prince_innate_06	5		0	0	false
	wh2_main_skill_innate_hef_prince_campaign_7_adept	wh2_main_skill_node_set_hef_prince_high		6	high_wh2_main_skill_node_set_hef_prince_innate_09	8		0	0	false
	wh2_main_skill_innate_hef_prince_battle_7_dangerous	wh2_main_skill_node_set_hef_prince_high		6	high_wh2_main_skill_node_set_hef_prince_innate_12	11		0	0	false
	wh2_main_skill_innate_hef_prince_battle_7_resilient	wh2_main_skill_node_set_hef_prince_high		6	high_wh2_main_skill_node_set_hef_prince_innate_15	14		0	0	false
	wh2_main_skill_innate_hef_prince_battle_7_vigorous	wh2_main_skill_node_set_hef_prince_high		6	high_wh2_main_skill_node_set_hef_prince_innate_18	17		0	0	false
	wh2_main_skill_innate_hef_prince_army_7_doctrinal	wh2_main_skill_node_set_hef_prince_high		6	high_wh2_main_skill_node_set_hef_prince_innate_21	20		0	0	false
	wh2_main_skill_innate_hef_prince_army_7_dragon_willed	wh2_main_skill_node_set_hef_prince_high		6	high_wh2_main_skill_node_set_hef_prince_innate_24	23		0	0	false
	wh2_main_skill_innate_hef_prince_army_7_resistant	wh2_main_skill_node_set_hef_prince_high		6	high_wh2_main_skill_node_set_hef_prince_innate_27	26		0	0	false
	wh2_main_skill_innate_hef_princess_campaign_7_ardent	wh2_main_skill_node_set_hef_princess_high		6	high_wh2_main_skill_node_set_hef_princess_innate_03	2		0	0	false
	wh2_main_skill_innate_hef_princess_campaign_7_exemplar	wh2_main_skill_node_set_hef_princess_high		6	high_wh2_main_skill_node_set_hef_princess_innate_06	5		0	0	false
	wh2_main_skill_innate_hef_princess_campaign_7_vigilant	wh2_main_skill_node_set_hef_princess_high		6	high_wh2_main_skill_node_set_hef_princess_innate_09	8		0	0	false
	wh2_main_skill_innate_hef_princess_battle_7_strong	wh2_main_skill_node_set_hef_princess_high		6	high_wh2_main_skill_node_set_hef_princess_innate_12	11		0	0	false
	wh2_main_skill_innate_hef_princess_battle_7_hawk_eyed	wh2_main_skill_node_set_hef_princess_high		6	high_wh2_main_skill_node_set_hef_princess_innate_15	14		0	0	false
	wh2_main_skill_innate_hef_princess_battle_7_charmed	wh2_main_skill_node_set_hef_princess_high		6	high_wh2_main_skill_node_set_hef_princess_innate_18	17		0	0	false
	wh2_main_skill_innate_hef_princess_army_7_dashing	wh2_main_skill_node_set_hef_princess_high		6	high_wh2_main_skill_node_set_hef_princess_innate_21	20		0	0	false
	wh2_main_skill_innate_hef_princess_army_7_punitive	wh2_main_skill_node_set_hef_princess_high		6	high_wh2_main_skill_node_set_hef_princess_innate_24	23		0	0	false
	wh2_main_skill_innate_hef_princess_army_7_energetic	wh2_main_skill_node_set_hef_princess_high		6	high_wh2_main_skill_node_set_hef_princess_innate_27	26		0	0	false
	wh2_main_skill_innate_hef_prince_campaign_0_disorganised	wh2_main_skill_node_set_hef_prince_low		6	low_wh2_main_skill_node_set_hef_prince_innate_01	0		0	0	false
	wh2_main_skill_innate_hef_prince_campaign_0_wasteful	wh2_main_skill_node_set_hef_prince_low		6	low_wh2_main_skill_node_set_hef_prince_innate_04	3		0	0	false
	wh2_main_skill_innate_hef_prince_campaign_0_birdbrained	wh2_main_skill_node_set_hef_prince_low		6	low_wh2_main_skill_node_set_hef_prince_innate_07	6		0	0	false
	wh2_main_skill_innate_hef_prince_battle_0_pale_and_wan	wh2_main_skill_node_set_hef_prince_low		6	low_wh2_main_skill_node_set_hef_prince_innate_10	9		0	0	false
	wh2_main_skill_innate_hef_prince_battle_0_squishy	wh2_main_skill_node_set_hef_prince_low		6	low_wh2_main_skill_node_set_hef_prince_innate_13	12		0	0	false
	wh2_main_skill_innate_hef_prince_battle_0_pigeon_chested	wh2_main_skill_node_set_hef_prince_low		6	low_wh2_main_skill_node_set_hef_prince_innate_16	15		0	0	false
	wh2_main_skill_innate_hef_prince_army_0_scornful	wh2_main_skill_node_set_hef_prince_low		6	low_wh2_main_skill_node_set_hef_prince_innate_19	18		0	0	false
	wh2_main_skill_innate_hef_prince_army_0_fay	wh2_main_skill_node_set_hef_prince_low		6	low_wh2_main_skill_node_set_hef_prince_innate_22	21		0	0	false
	wh2_main_skill_innate_hef_prince_army_0_ill_prepared	wh2_main_skill_node_set_hef_prince_low		6	low_wh2_main_skill_node_set_hef_prince_innate_25	24		0	0	false
	wh2_main_skill_innate_hef_princess_campaign_0_slovenly	wh2_main_skill_node_set_hef_princess_low		6	low_wh2_main_skill_node_set_hef_princess_innate_01	0		0	0	false
	wh2_main_skill_innate_hef_princess_campaign_0_tardy	wh2_main_skill_node_set_hef_princess_low		6	low_wh2_main_skill_node_set_hef_princess_innate_04	3		0	0	false
	wh2_main_skill_innate_hef_princess_campaign_0_dullard	wh2_main_skill_node_set_hef_princess_low		6	low_wh2_main_skill_node_set_hef_princess_innate_07	6		0	0	false
	wh2_main_skill_innate_hef_princess_battle_0_feeble	wh2_main_skill_node_set_hef_princess_low		6	low_wh2_main_skill_node_set_hef_princess_innate_10	9		0	0	false
	wh2_main_skill_innate_hef_princess_battle_0_inaccurate	wh2_main_skill_node_set_hef_princess_low		6	low_wh2_main_skill_node_set_hef_princess_innate_13	12		0	0	false
	wh2_main_skill_innate_hef_princess_battle_0_unfortunate	wh2_main_skill_node_set_hef_princess_low		6	low_wh2_main_skill_node_set_hef_princess_innate_16	15		0	0	false
	wh2_main_skill_innate_hef_princess_army_0_poltroon	wh2_main_skill_node_set_hef_princess_low		6	low_wh2_main_skill_node_set_hef_princess_innate_19	18		0	0	false
	wh2_main_skill_innate_hef_princess_army_0_soft_hearted	wh2_main_skill_node_set_hef_princess_low		6	low_wh2_main_skill_node_set_hef_princess_innate_22	21		0	0	false
	wh2_main_skill_innate_hef_princess_army_0_indolent	wh2_main_skill_node_set_hef_princess_low		6	low_wh2_main_skill_node_set_hef_princess_innate_25	24		0	0	false
