Loc PackedFile	1
key	text	tooltip
event_feed_categories_category_title_wh_event_category_world	World	true
event_feed_categories_category_title_wh_event_category_agent	Hero Activity	true
event_feed_categories_category_title_wh_event_category_diplomacy	Diplomacy	true
event_feed_categories_category_title_wh_event_category_military	Military Activity	true
event_feed_categories_category_title_wh_event_category_faction	Faction	true
event_feed_categories_category_title_wh_event_category_conquest	Conquest	true
event_feed_categories_category_title_wh_event_category_provinces	Provincial Activity	true
event_feed_categories_category_title_wh_event_category_character	Characters	true
event_feed_categories_category_title_wh_event_category_traits_ancillaries	Traits & Items	true
