Loc PackedFile	1
key	text	tooltip
technology_node_sets_encyclopaedia_string_grn_test	 	true
technology_node_sets_encyclopaedia_string_rogue_mil	 	true
technology_node_sets_tooltip_string_grn_test	Greenskin Military Tech 	true
technology_node_sets_tooltip_string_dwf_civ	Dwarfen Civil Tech	true
technology_node_sets_tooltip_string_dwf_mil	Dwarfen Military Tech	true
technology_node_sets_tooltip_string_bst_mil	Beastmen Military Tech	true
technology_node_sets_tooltip_string_cst_mil	Vampire Coast Tech	true
technology_node_sets_tooltip_string_brt_mil	Bretonnian Military Tech	true
technology_node_sets_tooltip_string_grn_mil	Test	true
technology_node_sets_localised_name_wef_civ	Wood Elf Tech	true
technology_node_sets_localised_name_def_mil	Dark Elf Depravity	true
technology_node_sets_localised_name_hef_mil	High Elf Tech	true
technology_node_sets_localised_name_skv_mil	Skaven Tech	true
technology_node_sets_localised_name_rogue_mil	 	true
technology_node_sets_localised_name_chs_mil	Favours of Chaos	true
technology_node_sets_localised_name_nor_mil	Norscan Tech	true
technology_node_sets_tooltip_string_lzd_mil	Lizardmen Technology	true
technology_node_sets_localised_name_vmp_mil	Library of Secrets	true
technology_node_sets_localised_name_emp_civ	Empire Civil Tech	true
technology_node_sets_localised_name_tmb_mil	Tomb Kings Tech	true
technology_node_sets_localised_name_bst_mil	Beastmen Military Tech	true
technology_node_sets_localised_name_cst_mil	Vampire Coast Tech	true
technology_node_sets_localised_name_grn_test	Greenskin Military Tech	true
technology_node_sets_localised_name_brt_mil	Bretonnian Military Tech	true
technology_node_sets_localised_name_grn_mil	Test	true
technology_node_sets_tooltip_string_wef_civ	Wood Elf Tech 	true
technology_node_sets_tooltip_string_def_mil	Dark Elf Technology	true
technology_node_sets_tooltip_string_hef_mil	High Elf Tech	true
technology_node_sets_localised_name_dwf_civ	Dwarfs Civil Tech	true
technology_node_sets_localised_name_dwf_mil	Dwarfs Military Tech	true
technology_node_sets_tooltip_string_nor_mil	Norscan Tech	true
technology_node_sets_localised_name_lzd_mil	Ancient Plaques	true
technology_node_sets_tooltip_string_vmp_mil	Library of Secrets	true
technology_node_sets_tooltip_string_tmb_mil	Tomb Kings Tech	true
technology_node_sets_tooltip_string_emp_civ	Imperial Civil Tech	true
technology_node_sets_tooltip_string_rogue_mil	  	true
technology_node_sets_tooltip_string_skv_mil	Skaven Tech	true
technology_node_sets_tooltip_string_chs_mil	Chaos Military Tech	true
technology_node_sets_encyclopaedia_string_chs_mil	 	true
technology_node_sets_encyclopaedia_string_skv_mil	 	true
technology_node_sets_encyclopaedia_string_emp_civ	 	true
technology_node_sets_encyclopaedia_string_tmb_mil	 	true
technology_node_sets_encyclopaedia_string_vmp_mil	 	true
technology_node_sets_encyclopaedia_string_nor_mil	 	true
technology_node_sets_encyclopaedia_string_def_mil	 	true
technology_node_sets_encyclopaedia_string_hef_mil	 	true
technology_node_sets_encyclopaedia_string_wef_civ	 	true
technology_node_sets_encyclopaedia_string_lzd_mil	 	true
technology_node_sets_encyclopaedia_string_grn_mil	 	true
technology_node_sets_encyclopaedia_string_brt_mil	 	true
technology_node_sets_encyclopaedia_string_bst_mil	 	true
technology_node_sets_encyclopaedia_string_cst_mil	 	true
technology_node_sets_encyclopaedia_string_dwf_mil	 	true
technology_node_sets_encyclopaedia_string_dwf_civ	 	true
