Loc PackedFile	1
key	text	tooltip
battlefield_buildings_names_onscreen_name_building	Building	true
battlefield_buildings_names_local_effects_description_explosive_tower	Short range, high damage, reasonable firing rate & accuracy	true
battlefield_buildings_names_local_effects_description_sniper_tower	Slow firing rate, high damage, high accuracy	true
battlefield_buildings_names_global_effects_description_house		true
battlefield_buildings_names_global_effects_description_rapid_tower		true
battlefield_buildings_names_global_effects_description_ruin		true
battlefield_buildings_names_global_effects_description_magic_tower		true
battlefield_buildings_names_onscreen_name_arrow_tower	Arrow Tower	true
battlefield_buildings_names_global_effects_description_gate		true
battlefield_buildings_names_local_effects_description_scorpio_tower	Fires bolts on nearby enemies	true
battlefield_buildings_names_onscreen_name_fort_tower	Fort Tower	true
battlefield_buildings_names_onscreen_name_gate_oil	Boiling Oil Gatehouse	true
battlefield_buildings_names_global_effects_description_arrow_tower		true
battlefield_buildings_names_onscreen_name_rapid_tower	Rapid-Firing Tower	true
battlefield_buildings_names_onscreen_name_magic_tower	Magic Tower	true
battlefield_buildings_names_local_effects_description_bridge		true
battlefield_buildings_names_local_effects_description_gate	Allows passage to and from the settlement	true
battlefield_buildings_names_local_effects_description_house		true
battlefield_buildings_names_onscreen_name_watchtower	Watchtower	true
battlefield_buildings_names_local_effects_description_ruin		true
battlefield_buildings_names_global_effects_description_sniper_tower		true
battlefield_buildings_names_global_effects_description_scorpio_tower		true
battlefield_buildings_names_global_effects_description_bridge		true
battlefield_buildings_names_onscreen_name_fort_wall	Fort Wall	true
battlefield_buildings_names_local_effects_description_fort_wall		true
battlefield_buildings_names_global_effects_description_watchtower		true
battlefield_buildings_names_local_effects_description_gate_oil	Pours boiling oil onto nearby enemies	true
battlefield_buildings_names_onscreen_name_bridge	Bridge	true
battlefield_buildings_names_onscreen_name_sniper_tower	Sniper Tower	true
battlefield_buildings_names_onscreen_name_house	House	true
battlefield_buildings_names_local_effects_description_watchtower	Fires rubble on nearby enemies	true
battlefield_buildings_names_local_effects_description_building		true
battlefield_buildings_names_global_effects_description_building		true
battlefield_buildings_names_global_effects_description_fort_tower		true
battlefield_buildings_names_global_effects_description_explosive_tower		true
battlefield_buildings_names_global_effects_description_fort_wall		true
battlefield_buildings_names_onscreen_name_ruin	Ruin	true
battlefield_buildings_names_local_effects_description_magic_tower	Slow firing rate, low damage, reasonable accuracy	true
battlefield_buildings_names_local_effects_description_rapid_tower	Fast firing rate, low damage, reasonable accuracy	true
battlefield_buildings_names_onscreen_name_scorpio_tower	Scorpion Tower	true
battlefield_buildings_names_onscreen_name_gate	Gatehouse	true
battlefield_buildings_names_onscreen_name_explosive_tower	Explosive Tower	true
battlefield_buildings_names_global_effects_description_gate_oil		true
battlefield_buildings_names_local_effects_description_fort_tower	While a unit is occupying the tower's capture point, it will fire on nearby enemies.	true
battlefield_buildings_names_local_effects_description_arrow_tower	Fires arrows on nearby enemies	true
