Loc PackedFile	1
key	text	tooltip
agent_subtypes_onscreen_name_override_wh2_dlc09_tmb_liche_priest_death	Liche Priest (Death)	true
agent_subtypes_onscreen_name_override_wh2_main_lzd_kroq_gar	Legendary Lord	true
agent_subtypes_onscreen_name_override_wh2_dlc12_lzd_lord_kroak	Legendary Slann	true
agent_subtypes_description_text_override_wh2_dlc11_cst_gunnery_wight		true
agent_subtypes_onscreen_name_override_ksl_celestial_wizard	Celestial Wizard	true
agent_subtypes_onscreen_name_override_dlc05_bst_morghur	Legendary Lord	true
agent_subtypes_onscreen_name_override_wh2_dlc11_vmp_bloodline_strigoi	Strigoi Bloodline	true
agent_subtypes_description_text_override_wh2_dlc12_lzd_tlaqua_skink_priest_beasts	Some Skink Priests are adept at communicating not just with other reptiles, but with all creatures of the jungle. They are skilled in manipulating the Wind of 'Ghur'.	true
agent_subtypes_onscreen_name_override_wh2_dlc09_skv_tretch_craventail	Legendary Lord 	true
agent_subtypes_onscreen_name_override_wh2_dlc12_lzd_tlaqua_skink_chief	Skink Chief	true
agent_subtypes_description_text_override_dlc05_wef_spellsinger_beasts	The Spellsingers of Athel Loren shield themselves by joining their minds to the forest's sleeping consciousness.	true
agent_subtypes_description_text_override_dlc03_bst_bray_shaman_death	Death whispers to the Bray-Shaman, who speaks the words to his enemies with hideous, incorporeal power.	true
agent_subtypes_description_text_override_vmp_heinrich_kemmler		true
agent_subtypes_onscreen_name_override_grn_orc_shaman	Orc Shaman	true
agent_subtypes_onscreen_name_override_wh_dlc08_chs_challenger_slaanesh	Chaos Challenger	true
agent_subtypes_onscreen_name_override_vmp_wight_king	Wight King	true
agent_subtypes_onscreen_name_override_wh2_dlc11_cst_admiral_fem_death	Vampire Fleet Admiral (Death)	true
agent_subtypes_onscreen_name_override_brt_damsel_life	Damsel (Life)	true
agent_subtypes_description_text_override_wh2_main_skv_grey_seer_ruin		true
agent_subtypes_onscreen_name_override_wh2_main_skv_assassin	Assassin	true
agent_subtypes_onscreen_name_override_wh2_dlc09_tmb_tomb_king_rakhash	Tomb King	true
agent_subtypes_onscreen_name_override_wh2_dlc10_hef_alarielle	Legendary Lord	true
agent_subtypes_onscreen_name_override_wh2_main_hef_mage_high	Mage (High)	true
agent_subtypes_onscreen_name_override_wh2_main_def_sorceress_shadow	Sorceress (Shadows)	true
agent_subtypes_onscreen_name_override_wh2_main_hef_mage_life	Mage (Life)	true
agent_subtypes_onscreen_name_override_wh2_main_skv_warlock_engineer	Warlock Engineer	true
agent_subtypes_description_text_override_brt_damsel	Those with knowledge may summon great gusts of wind or fearsome arcs of lightning to harass their enemies.	true
agent_subtypes_onscreen_name_override_wh2_main_hef_loremaster_of_hoeth	Loremaster of Hoeth	true
agent_subtypes_description_text_override_wh_dlc08_chs_challenger_tzeentch		true
agent_subtypes_description_text_override_grn_grimgor_ironhide		true
