Loc PackedFile	1
key	text	tooltip
campaign_map_playable_areas_onscreen_description_648162534	An age of conquest is upon us! Ready your armies and fortify your strongholds as war rages on every continent touched by the Great Ocean. Choose a Lord of Legend and ensure your mortal empire reigns supreme over the myriad factions ranged against you. This is the greatest test of generalship and statecraft thus far; will you restore the world to lasting order or revel in its ultimate destruction?	true
campaign_map_playable_areas_onscreen_name_648162534	Mortal Empires	true
campaign_map_playable_areas_onscreen_name_281747527	The Eye of the Vortex	true
campaign_map_playable_areas_onscreen_description_281747527	At the heart of the Elven homeland the Great Vortex coils, syphoning the excess magic that spills from the Realm of Chaos; but now, after many millennia, it falters. The Vortex is vulnerable and while some seek to control its great power, others see an opportunity, a chance to prosper and vanquish foes in an unstable, war-ravaged world. Choose a Legendary Lord, fight for all that they desire and lead them to glory!	true
campaign_map_playable_areas_onscreen_description_103389255	At the heart of the Elven homeland the Great Vortex coils, syphoning the excess magic that spills from the Realm of Chaos; but now, after many millennia, it falters. The Vortex is vulnerable and while some seek to control its great power, others see an opportunity, a chance to prosper and vanquish foes in an unstable, war-ravaged world. Choose a Legendary Lord, fight for all that they desire and lead them to glory!	true
campaign_map_playable_areas_onscreen_name_103389255	The Eye of the Vortex	true
campaign_map_playable_areas_onscreen_description_1446599414	An age of conquest is upon us! Ready your armies and fortify your strongholds as war rages on every continent touched by the Great Ocean. Choose a Lord of Legend and ensure your mortal empire reigns supreme over the myriad factions ranged against you. This is the greatest test of generalship and statecraft thus far; will you restore the world to lasting order or revel in its ultimate destruction?	true
campaign_map_playable_areas_onscreen_description_1564135558	At the heart of the Elven homeland the Great Vortex coils, syphoning the excess magic that spills from the Realm of Chaos; but now, after many millennia, it falters. The Vortex is vulnerable and while some seek to control its great power, others see an opportunity, a chance to prosper and vanquish foes in an unstable, war-ravaged world. Choose a Legendary Lord, fight for all that they desire and lead them to glory!	true
campaign_map_playable_areas_onscreen_description_1564135556	An age of conquest is upon us! Ready your armies and fortify your strongholds as war rages on every continent touched by the Great Ocean. Choose a Lord of Legend and ensure your mortal empire reigns supreme over the myriad factions ranged against you. This is the greatest test of generalship and statecraft thus far; will you restore the world to lasting order or revel in its ultimate destruction?	true
campaign_map_playable_areas_onscreen_description_1239319210	At the heart of the Elven homeland the Great Vortex coils, syphoning the excess magic that spills from the Realm of Chaos; but now, after many millennia, it falters. The Vortex is vulnerable and while some seek to control its great power, others see an opportunity, a chance to prosper and vanquish foes in an unstable, war-ravaged world. Choose a Legendary Lord, fight for all that they desire and lead them to glory!	true
campaign_map_playable_areas_onscreen_description_1583412173	At the heart of the Elven homeland the Great Vortex coils, syphoning the excess magic that spills from the Realm of Chaos; but now, after many millennia, it falters. The Vortex is vulnerable and while some seek to control its great power, others see an opportunity, a chance to prosper and vanquish foes in an unstable, war-ravaged world. Choose a Legendary Lord, fight for all that they desire and lead them to glory!	true
campaign_map_playable_areas_onscreen_description_1712814987	At the heart of the Elven homeland the Great Vortex coils, syphoning the excess magic that spills from the Realm of Chaos; but now, after many millennia, it falters. The Vortex is vulnerable and while some seek to control its great power, others see an opportunity, a chance to prosper and vanquish foes in an unstable, war-ravaged world. Choose a Legendary Lord, fight for all that they desire and lead them to glory!	true
campaign_map_playable_areas_onscreen_description_1847604671	An age of conquest is upon us! Ready your armies and fortify your strongholds as war rages on every continent touched by the Great Ocean. Choose a Lord of Legend and ensure your mortal empire reigns supreme over the myriad factions ranged against you. This is the greatest test of generalship and statecraft thus far; will you restore the world to lasting order or revel in its ultimate destruction?	true
campaign_map_playable_areas_onscreen_description_1106246339	An age of conquest is upon us! Ready your armies and fortify your strongholds as war rages on every continent touched by the Great Ocean. Choose a Lord of Legend and ensure your mortal empire reigns supreme over the myriad factions ranged against you. This is the greatest test of generalship and statecraft thus far; will you restore the world to lasting order or revel in its ultimate destruction?	true
campaign_map_playable_areas_onscreen_name_1712814987	The Eye of the Vortex	true
campaign_map_playable_areas_onscreen_name_1106246339	Mortal Empires	true
campaign_map_playable_areas_onscreen_name_1847604671	Mortal Empires	true
campaign_map_playable_areas_onscreen_name_1239319210	The Eye of the Vortex	true
campaign_map_playable_areas_onscreen_name_1583412173	The Eye of the Vortex	true
campaign_map_playable_areas_onscreen_name_1564135556	Mortal Empires	true
campaign_map_playable_areas_onscreen_name_1564135558	The Eye of the Vortex	true
campaign_map_playable_areas_onscreen_name_1446599414	Mortal Empires	true
