Loc PackedFile	1
key	text	tooltip
building_culture_variants_name_wh2_main_def_farm_1	Dark Elf Manors	true
building_culture_variants_name_wh2_dlc11_vampirecoast_settlement_major_coast_ruinwh2_dlc11_cst_vampire_coastwh2_dlc11_sc_cst_vampire_coast	Ruined Port	true
building_culture_variants_name_wh2_dlc11_vampirecoast_settlement_minor_coast_ruinwh2_dlc11_cst_vampire_coastwh2_dlc11_sc_cst_vampire_coast	Ruined Jetty	true
building_culture_variants_name_wh2_main_def_farm_3	Estates of the Masters	true
building_culture_variants_name_wh2_main_special_fortress_gate_griffon_chaos_5wh2_main_def_cult_of_pleasure_separatists	Impregnable Fortress Gate	true
building_culture_variants_name_wh_main_grn_dwf_settlement_ruin_major_coast	Ruined Dwarfhold	true
building_culture_variants_name_wh2_main_def_farm_2	Dark Elf Residences	true
building_culture_variants_name_wh_main_special_settlement_eight_peaks_1_grnwh_main_grn_greenskinswh_main_sc_grn_greenskins	Karak Eight Peaks (Greenskin Hideout)	true
building_culture_variants_name_wh_main_special_settlement_eight_peaks_2_grnwh_main_grn_greenskinswh_main_sc_grn_greenskins	Karak Eight Peaks (Greenskin Camp)	true
building_culture_variants_name_wh_main_special_settlement_eight_peaks_3_grnwh_main_grn_greenskinswh_main_sc_grn_greenskins	Karak Eight Peaks (Greenskin Encampment)	true
building_culture_variants_name_wh_main_special_settlement_eight_peaks_4_grnwh_main_grn_greenskinswh_main_sc_grn_greenskins	Karak Eight Peaks (Greenskin Fort)	true
building_culture_variants_name_wh_main_special_settlement_eight_peaks_5_grnwh_main_grn_greenskinswh_main_sc_grn_greenskins	Karak Eight Peaks (Greenskin Stronghold)	true
building_culture_variants_name_wh2_main_special_fortress_gate_unicorn_chaos_5wh2_main_def_cult_of_pleasure_separatists	Impregnable Fortress Gate	true
building_culture_variants_name_wh_main_NORSCA_settlement_major_norscaruin_slaanesh	Monolith of the Serpent	true
building_culture_variants_name_wh_main_NORSCA_settlement_minor_norscaruin_slaanesh	Monolith of the Serpent	true
building_culture_variants_name_wh2_main_special_settlement_hexoatl_hexoatl_ruinwh2_main_lzd_lizardmenwh2_main_lzd_hexoatl	Ruined Hexoatl	true
building_culture_variants_name_wh2_main_special_settlement_lothern_other_2	Occupied Lothern (Level 2)	true
building_culture_variants_name_wh2_main_special_settlement_lothern_other_3	Occupied Lothern (Level 3)	true
building_culture_variants_name_wh2_main_special_settlement_lothern_other_1	Occupied Lothern (Level 1)	true
building_culture_variants_name_wh_main_emp_worship_1wh_main_emp_empirewh_main_sc_emp_empirewh_main_emp_wissenland	Shrine of Sigmar	true
building_culture_variants_name_wh2_main_special_settlement_lothern_other_4	Occupied Lothern (Level 4)	true
building_culture_variants_name_wh2_main_special_settlement_lothern_other_5	Occupied Lothern (Level 5)	true
building_culture_variants_name_wh2_main_skv_resource_medicine_1	Herb Gatherer's Camp	true
building_culture_variants_name_wh2_main_special_fortress_gate_phoenix_untainted_4wh2_main_def_cult_of_pleasure	Imposing Fortress Gate	true
building_culture_variants_name_wh2_main_skv_resource_medicine_2	Exotic Hothouse	true
building_culture_variants_name_wh2_main_skv_resource_medicine_3	Alchemy Workshop	true
building_culture_variants_name_wh_main_special_settlement_castle_drakenhof_ruin_brt	Drakenhof Ruins	true
building_culture_variants_name_wh2_dlc11_foreign_corruption_1wh2_dlc11_cst_vampire_coastwh2_dlc11_sc_cst_vampire_coast	Corrupted Tavern	true
building_culture_variants_name_wh2_main_emp_defence_norsca_1	Outpost Garrison	true
building_culture_variants_name_wh2_main_vmp_defence_norsca_1	Outpost Garrison	true
building_culture_variants_name_wh2_main_sch_special_settlement_gaean_vale_norscaruin_tzeentch	Monolith of the Eagle	true
building_culture_variants_name_wh2_main_rogue_port_ruin	Ruined Docks	true
building_culture_variants_name_wh2_dlc09_special_settlement_khemri_tmb_1	Khemri (Crypts)	true
building_culture_variants_name_wh2_dlc09_special_settlement_khemri_tmb_2	Khemri (Mastaba)	true
building_culture_variants_name_wh2_dlc09_special_settlement_khemri_tmb_3	Khemri (Mausoleum)	true
building_culture_variants_name_wh2_dlc09_special_settlement_khemri_tmb_4	Khemri (Tomb City)	true
building_culture_variants_name_wh2_dlc09_special_settlement_khemri_tmb_5	Khemri (Necropolis)	true
building_culture_variants_name_wh_main_grn_boss_2wh_main_grn_greenskinswh_main_sc_grn_greenskinswh_main_grn_scabby_eye	Boss' Shack	true
building_culture_variants_name_wh2_main_lzd_energy_4	Geomantic Spire	true
building_culture_variants_name_wh2_main_lzd_energy_5	Geomantic Locus	true
building_culture_variants_name_wh2_main_lzd_energy_1	Stone Marker	true
building_culture_variants_name_wh2_main_lzd_energy_2	Lodestone	true
building_culture_variants_name_wh2_main_lzd_energy_3	Geomantic Pylon	true
building_culture_variants_name_wh2_main_skv_port_1	Slave-Wharf	true
building_culture_variants_name_wh2_main_skv_port_3	Nest-Port	true
building_culture_variants_name_wh2_main_special_fortress_gate_griffon_chaos_4wh2_main_def_cult_of_pleasure_separatists	Imposing Fortress Gate	true
