Loc PackedFile	1
key	text	tooltip
graphics_settings_options_display_text_2D	2D	true
graphics_settings_options_display_text_3D	3D	true
graphics_settings_options_display_text_fxaa	FXAA	true
graphics_settings_options_display_text_high	High	true
graphics_settings_options_display_text_ultra	Ultra	true
graphics_settings_options_display_text_aa_msaa_4x4	MSAA 4x4	true
graphics_settings_options_display_text_aa_msaa_2x2	MSAA 2x2	true
graphics_settings_options_display_text_aa_msaa_8x8	MSAA 8x8	true
graphics_settings_options_display_text_filter_aniso_16x	Anisotropic 16x	true
graphics_settings_options_display_text_off	Off	true
graphics_settings_options_display_text_med	Med	true
graphics_settings_options_display_text_small	Small	true
graphics_settings_options_display_text_low	Low	true
graphics_settings_options_display_text_large	Large	true
graphics_settings_options_display_text_medium	Medium	true
graphics_settings_options_display_text_filter_aniso_2x	Anisotropic 2x	true
graphics_settings_options_display_text_filter_aniso_4x	Anisotropic 4x	true
graphics_settings_options_display_text_filter_aniso_8x	Anisotropic 8x	true
graphics_settings_options_display_text_filter_tri	Trilinear	true
graphics_settings_options_display_text_dx_12	DX 12	true
graphics_settings_options_display_text_dx_11	DX 11	true
graphics_settings_options_display_text_on	On	true
graphics_settings_options_display_text_extreme	Extreme	true
graphics_settings_options_display_text_aa_mlaa	MLAA	true
