Loc PackedFile	1
key	text	tooltip
pooled_resource_factors_display_name_positive_looting	Looting	true
pooled_resource_factors_display_name_negative_wh2_dlc11_resource_factor_battles	Enemy Units Killed	true
pooled_resource_factors_display_name_positive_wh2_dlc09_resource_factor_events	Events	true
pooled_resource_factors_display_name_positive_wh2_main_resource_factor_treasure_hunt	Treasure Hunting	true
pooled_resource_factors_display_name_positive_wh2_dlc11_resource_factor_edicts	Edicts	true
pooled_resource_factors_display_name_negative_force_upkeep	Army Upkeep	true
pooled_resource_factors_display_name_negative_wh2_dlc11_resource_factor_razing	Razed Settlements	true
pooled_resource_factors_display_name_negative_wh2_main_resource_factor_other	Other	true
pooled_resource_factors_display_name_positive_wh2_main_resource_factor_menace_below	The Menace Below	true
pooled_resource_factors_display_name_negative_wh2_main_resource_factor_treasure_hunt	Treasure Hunting	true
pooled_resource_factors_display_name_positive_wh2_dlc11_resource_factor_other	Other	true
pooled_resource_factors_display_name_negative_wh2_dlc12_resource_factor_battle_consumed	Consumed in Battle	true
pooled_resource_factors_display_name_positive_regions	Settlement Upkeep	true
pooled_resource_factors_display_name_negative_wh2_dlc11_resource_factor_edicts	Edicts	true
pooled_resource_factors_display_name_negative_wh2_dlc09_resource_factor_events	Events	true
pooled_resource_factors_display_name_positive_wh2_dlc11_resource_factor_assassination	Characters Assassinated	true
pooled_resource_factors_display_name_positive_wh2_dlc09_resource_factor_technology_tree	Dynasties	true
pooled_resource_factors_display_name_positive_wh2_main_resource_factor_other	Other	true
pooled_resource_factors_display_name_negative_wh2_dlc12_resource_factor_workshop_food	Workshop Research	true
pooled_resource_factors_display_name_positive_force_upkeep	Army Upkeep	true
pooled_resource_factors_display_name_positive_wh2_dlc09_resource_factor_mortuary_cult	Mortuary Cult	true
pooled_resource_factors_display_name_positive_wh2_dlc11_resource_factor_razing	Razed Settlements	true
pooled_resource_factors_display_name_positive_wh2_dlc09_resource_factor_events_negative	Events	true
pooled_resource_factors_display_name_positive_raiding	Raiding	true
pooled_resource_factors_display_name_negative_wh2_dlc09_resource_factor_events_negative	Events	true
pooled_resource_factors_display_name_positive_commandments	Commandments	true
pooled_resource_factors_display_name_negative_wh2_dlc09_resource_factor_technology_tree	Dynasties	true
pooled_resource_factors_display_name_positive_wh2_main_resource_factor_confederation	Confederation	true
pooled_resource_factors_display_name_negative_wh2_dlc12_resource_factor_action	Hero Actions	true
pooled_resource_factors_display_name_positive_wh2_dlc12_resource_factor_battle_consumed	Consumed in Battle	true
pooled_resource_factors_display_name_negative_looting	Enemy Looting	true
pooled_resource_factors_display_name_negative_wh2_dlc09_resource_factor_harvest_organs	Harvest Organs (Captives)	true
pooled_resource_factors_display_name_negative_bribes	Bribes	true
pooled_resource_factors_display_name_negative_colonisation	Colonisation	true
pooled_resource_factors_display_name_negative_wh2_dlc11_resource_factor_assassination	Characters Assassinated	true
pooled_resource_factors_display_name_negative_wh2_main_resource_factor_confederation	Confederation	true
pooled_resource_factors_display_name_positive_wh2_dlc12_resource_factor_workshop_food	Workshop Research	true
pooled_resource_factors_display_name_negative_wh2_main_resource_factor_menace_below	The Menace Below	true
pooled_resource_factors_display_name_negative_wh2_dlc09_resource_factor_mortuary_cult	Mortuary Cult	true
pooled_resource_factors_display_name_negative_commandments	Commandments	true
pooled_resource_factors_display_name_negative_raiding	Enemy Raiding	true
pooled_resource_factors_display_name_positive_wh2_dlc12_resource_factor_action	Hero Actions	true
pooled_resource_factors_display_name_positive_bribes	Bribes	true
pooled_resource_factors_display_name_negative_wh2_dlc11_resource_factor_other	Other	true
pooled_resource_factors_display_name_positive_wh2_dlc09_resource_factor_harvest_organs	Harvest Organs (Captives)	true
pooled_resource_factors_display_name_negative_regions	Settlement Upkeep	true
pooled_resource_factors_display_name_positive_colonisation	Colonisation	true
pooled_resource_factors_display_name_positive_wh2_dlc11_resource_factor_battles	Enemy Units Killed	true
pooled_resource_factors_display_name_negative_wh2_main_resource_factor_events	Events	true
pooled_resource_factors_display_name_positive_wh2_dlc11_vmp_resource_factor_enemy_character_assassinated	Characters Assassinated	true
pooled_resource_factors_display_name_negative_wh2_main_resource_factor_the_dominating_scheme	The Dominating Scheme	true
pooled_resource_factors_display_name_positive_wh2_main_resource_factor_faction	Faction	true
pooled_resource_factors_display_name_positive_wh2_dlc12_resource_factor_workshop	Workshop Research	true
pooled_resource_factors_display_name_negative_wh2_main_resource_factor_rituals	Rituals	true
pooled_resource_factors_display_name_positive_wh2_main_resource_factor_the_dominating_scheme	The Dominating Scheme	true
pooled_resource_factors_display_name_negative_wh2_dlc11_vmp_resource_factor_enemy_character_assassinated	Characters Assassinated	true
pooled_resource_factors_display_name_negative_wh2_main_resource_factor_faction	Faction	true
