Loc PackedFile	1
key	text	tooltip
campaign_videos_localised_title_warhammer2/tmb/book_4	A Carrion Book of Shyish	true
campaign_videos_localised_title_warhammer2/tmb/book_3	A Tome of a Thousand Souls	true
campaign_videos_localised_title_warhammer2/tmb/book_2	A Liber Necronomica	true
campaign_videos_localised_title_warhammer2/tmb/book_1	A Codex Mortifica	true
campaign_videos_localised_title_warhammer2/cst/cst_battle_cylostra	Battle in the Depths (Cylostra)	true
campaign_videos_localised_title_warhammer2/cst/cst_battle_aranessa	Battle in the Depths (Aranessa)	true
campaign_videos_localised_title_warhammer2/cst/cst_battle_noctilus	Battle in the Depths (Noctilus)	true
campaign_videos_localised_title_warhammer2/tmb/win_khalida	Beloved of Asaph	true
campaign_videos_localised_title_warhammer2/tmb/intro_khalida	Khalida Rises	true
campaign_videos_localised_title_warhammer2/tmb/battle_khatep	The Grand Alliance	true
campaign_videos_localised_title_warhammer2/def/def_horned_rat	{{tr:horned_rat_movie_title}}	true
campaign_videos_localised_title_warhammer2/hef/hef_horned_rat	{{tr:horned_rat_movie_title}}	true
campaign_videos_localised_title_warhammer2/lzd/lzd_horned_rat	{{tr:horned_rat_movie_title}}	true
campaign_videos_localised_title_warhammer2/skv/skv_horned_rat	{{tr:horned_rat_movie_title}}	true
campaign_videos_localised_title_warhammer2/tmb/battle_settra	Battle for the Black Pyramid	true
campaign_videos_localised_title_warhammer2/tmb/battle_arkhan	Wrath of Arkhan	true
campaign_videos_localised_title_warhammer2/cst/cst_win_noctilus	Rule the Waves (Noctilus)	true
campaign_videos_localised_title_warhammer2/tmb/book_1_arkhan	The Liche King's Codex	true
campaign_videos_localised_title_warhammer2/tmb/book_2_arkhan	The Liche King's Incunabulum	true
campaign_videos_localised_title_warhammer2/tmb/book_3_arkhan	The Liche King's Tome	true
campaign_videos_localised_title_warhammer2/tmb/book_4_arkhan	The Liche King's Grimoire	true
campaign_videos_localised_title_warhammer2/cst/cst_win_aranessa	Rule the Waves (Aranessa)	true
campaign_videos_localised_title_warhammer2/cst/cst_intro_harkon	The Shopkeeper’s Tale (Harkon)	true
campaign_videos_localised_title_warhammer2/cst/cst_win_cylostra	Rule the Waves (Cylostra)	true
campaign_videos_localised_title_warhammer2/cst/cst_win_harkon	Rule the Waves (Harkon)	true
campaign_videos_localised_title_warhammer2/tmb/battle_khalida	The Asp Strikes	true
campaign_videos_localised_title_warhammer2/tmb/win_khatep	The Exile Returns	true
