Loc PackedFile	1
key	text	tooltip
special_ability_invalid_usage_flags_alt_description_disembarked_from_a_ship	Embarked	true
special_ability_invalid_usage_flags_alt_description_engaged_in_melee_anything		true
special_ability_invalid_usage_flags_flag_description_morale_is_lower_than_half_of_base_morale	[[img:icon_morale]][[/img]]{{tr:morale}} is lower than 50%	true
special_ability_invalid_usage_flags_flag_description_unit_is_commander_class	Unit is Lord or Hero	true
special_ability_invalid_usage_flags_flag_description_out_of_melee_anything	Out of melee	true
special_ability_invalid_usage_flags_flag_description_flying_currently	Flying	true
special_ability_invalid_usage_flags_flag_description_other_abilities_at_least_one_on_wind_up	Casting	true
special_ability_invalid_usage_flags_flag_description_engaged_in_melee	Engaged in melee	true
special_ability_invalid_usage_flags_flag_description_moving	Moving	true
special_ability_invalid_usage_flags_alt_description_morale_is_lower_than_half_of_base_morale		true
special_ability_invalid_usage_flags_alt_description_climbing_manning_eq_on_platform		true
special_ability_invalid_usage_flags_alt_description_health_below_50%_base		true
special_ability_invalid_usage_flags_alt_description_morale_is_broken_or_lower		true
special_ability_invalid_usage_flags_alt_description_engaged_in_melee		true
special_ability_invalid_usage_flags_alt_description_flying_currently		true
special_ability_invalid_usage_flags_alt_description_phase_is_the_end_phase		true
special_ability_invalid_usage_flags_alt_description_morale_is_higher_than_shattered		true
special_ability_invalid_usage_flags_flag_description_other_abilities_none_on_wind_up	Casting is absent	true
special_ability_invalid_usage_flags_alt_description_z[DONT_USE]out_of_range		true
special_ability_invalid_usage_flags_alt_description_not_yet_enraged	Enraged	true
special_ability_invalid_usage_flags_alt_description_unit_is_skaven		true
special_ability_invalid_usage_flags_alt_description_morale_is_higher_than_wavering		true
special_ability_invalid_usage_flags_alt_description_manning_equipment		true
special_ability_invalid_usage_flags_alt_description_unit_in_forest		true
special_ability_invalid_usage_flags_flag_description_z[DONT_USE]mana_cost_too_much	You cannot afford to cast this spell.	true
special_ability_invalid_usage_flags_alt_description_hp_replenish_cap_reached		true
special_ability_invalid_usage_flags_alt_description_unit_is_not_pre_murderous_prowess		true
special_ability_invalid_usage_flags_alt_description_have_ammo_below_threshold		true
special_ability_invalid_usage_flags_alt_description_cannot_find_enemies_in_intercept_range	Enemy presence in ability range. 	true
special_ability_invalid_usage_flags_alt_description_health_above_50%_base		true
special_ability_invalid_usage_flags_alt_description_enraged		true
special_ability_invalid_usage_flags_flag_description_hp_replenish_cap_reached	Hit point replenishment cap reached	true
special_ability_invalid_usage_flags_flag_description_unit_is_not_construct	Unit is not a contruct (statue) unit	true
special_ability_invalid_usage_flags_flag_description_unit_is_not_in_forest	Unit is not in forest	true
special_ability_invalid_usage_flags_flag_description_enraged	Enraged	true
special_ability_invalid_usage_flags_alt_description_has_realm_of_souls_tier_1		true
special_ability_invalid_usage_flags_alt_description_has_realm_of_souls_tier_2		true
special_ability_invalid_usage_flags_alt_description_has_realm_of_souls_tier_3		true
special_ability_invalid_usage_flags_alt_description_moving		true
special_ability_invalid_usage_flags_flag_description_z[DONT_USE]out_of_range	Out of range	true
special_ability_invalid_usage_flags_flag_description_morale_is_higher_than_shattered	[[img:icon_morale]][[/img]]{{tr:morale}} is above shattered	true
special_ability_invalid_usage_flags_alt_description_other_abilities_none_on_wind_up	Casting	true
special_ability_invalid_usage_flags_flag_description_not_yet_enraged	Calm	true
special_ability_invalid_usage_flags_flag_description_phase_is_the_end_phase	Battle outcome decided	true
special_ability_invalid_usage_flags_alt_description_climbing		true
special_ability_invalid_usage_flags_flag_description_hasnt_casting_ability	Doesn't have casting ability	true
special_ability_invalid_usage_flags_flag_description_cannot_perform_missile_attack	Missile attack impossible	true
special_ability_invalid_usage_flags_alt_description_unit_is_not_a_lizard_unit	Lizardmen	true
special_ability_invalid_usage_flags_flag_description_on_a_platform	On a wall	true
special_ability_invalid_usage_flags_flag_description_grounded	Grounded	true
special_ability_invalid_usage_flags_flag_description_climbing_manning_eq_on_platform	Climbing or manning equipment or on a platform	true
