Loc PackedFile	1
key	text	tooltip
ui_unit_group_parents_onscreen_name_missile_monster_beasts	Missile Monsters & Beasts	true
ui_unit_group_parents_onscreen_name_missile_cavalry_chariots	Missile Cavalry & Chariots	true
ui_unit_group_parents_onscreen_name_monster_beasts	Monsters & Beasts	true
ui_unit_group_parents_onscreen_name_commander	Lords	true
ui_unit_group_parents_onscreen_name_artillery_war_machines	Artillery & War Machines	true
ui_unit_group_parents_onscreen_name_rare_constructs_monsters	Rare Constructs & Monsters	true
ui_unit_group_parents_onscreen_name_missile_infantry	Missile Infantry	true
ui_unit_group_parents_onscreen_name_cavalry_chariots	Cavalry & Chariots	true
ui_unit_group_parents_onscreen_name_infantry	Infantry	true
ui_unit_group_parents_onscreen_name_rare_monsters_beasts	Rare Monsters & Beasts	true
ui_unit_group_parents_onscreen_name_constructs	Constructs	true
ui_unit_group_parents_onscreen_name_flying_war_machine	Flying War Machines	true
ui_unit_group_parents_onscreen_name_heroes_agents	Heroes	true
