Loc PackedFile	1
key	text	tooltip
aide_de_camp_speeches_text_adc_enemy_reinforcements	Enemy reinforcements approaching!	true
aide_de_camp_speeches_text_adc_own_capturing_gates	We are capturing the gates!	true
aide_de_camp_speeches_text_adc_enemy_ladders_docked	The enemy's ladders have docked on our walls!	true
aide_de_camp_speeches_text_adc_own_unit_lost	A unit has been wiped out!	true
aide_de_camp_speeches_text_adc_own_attacking_gates	Our men have begun attacking the gates!	true
aide_de_camp_speeches_text_adc_own_tower_destroyed	A tower has been destroyed!	true
aide_de_camp_speeches_text_adc_enemy_point_captured	The enemy have lost a victory point!	true
aide_de_camp_speeches_text_adc_own_fort_about_to_be_captured	Your stronghold is in imminent danger!	true
aide_de_camp_speeches_text_adc_enemy_tower_captured	Your warriors have captured the tower!	true
aide_de_camp_speeches_text_adc_enemy_unit_spawned_from_army_ability	An army ability has spawned an enemy unit!	true
aide_de_camp_speeches_text_adc_allied_general_injured	The ally's Lord is wounded!	true
aide_de_camp_speeches_text_adc_enemy_capturing_gates	The enemy are attempting to capture the gates!	true
aide_de_camp_speeches_text_adc_own_general_attacked	Your Lord is under attack!	true
aide_de_camp_speeches_text_adc_enemy_gate_captured	The gates are yours!	true
aide_de_camp_speeches_text_adc_enemy_attacking_gates	The enemy are attacking the gates!	true
aide_de_camp_speeches_text_adc_enemy_general_killed	The enemy Lord is dead!	true
aide_de_camp_speeches_text_adc_walls_breached	The walls are breached!	true
aide_de_camp_speeches_text_adc_own_unit_out_of_ammo	One of your units has used all its ammunition!	true
aide_de_camp_speeches_text_adc_enemy_tower_destroyed	The enemy's tower has been destroyed!	true
aide_de_camp_speeches_text_adc_losing	You are losing ground!	true
aide_de_camp_speeches_text_adc_own_general_injured	Curse the foe! Your Lord is wounded.	true
aide_de_camp_speeches_text_adc_allied_general_killed	The ally's Lord has fallen.	true
aide_de_camp_speeches_text_adc_enemy_flying_units_must_land	Without units on the ground, the enemy is forced to land and attack, or surrender this territory!	true
aide_de_camp_speeches_text_adc_own_capturing_victory_point	We're capturing the enemy's victory point!	true
aide_de_camp_speeches_text_adc_enemy_gate_destroyed	The enemy gates are destroyed!	true
aide_de_camp_speeches_text_adc_enemy_reclaimed_victory_point	We've lost the victory point!	true
aide_de_camp_speeches_text_adc_ally_reinforcements	Reinforcements have arrived!	true
aide_de_camp_speeches_text_adc_enemy_general_injured	The enemy Lord is wounded!	true
aide_de_camp_speeches_text_adc_enemy_capturing_victory_point	The enemy are capturing our victory point!	true
aide_de_camp_speeches_text_adc_own_reclaimed_victory_point	We've reclaimed the victory point!	true
aide_de_camp_speeches_text_adc_own_ship_being_boarded	One of your ships is boarded!	true
aide_de_camp_speeches_text_adc_enemy_general_appears	The enemy Lord joins the battle!	true
aide_de_camp_speeches_text_adc_own_siege_equipment_destroyed	Your siege equipment has been destroyed!	true
aide_de_camp_speeches_text_adc_allies_come_under_player_control	Your allies are now under your control!	true
aide_de_camp_speeches_text_adc_enemy_hidden_unit_spotted	Your troops have uncovered hidden foes!	true
aide_de_camp_speeches_text_adc_own_flying_units_must_land	Flying units alone cannot hold the ground! Land and attack, or surrender this territory.	true
aide_de_camp_speeches_text_adc_own_hidden_unit_spotted	Your hidden units are revealed!	true
aide_de_camp_speeches_text_adc_own_unit_routed	Cravens! Your warriors flee!	true
aide_de_camp_speeches_text_adc_own_gate_destroyed	Your gates are destroyed.	true
aide_de_camp_speeches_text_adc_enemy_siege_equipment_destroyed	The enemy's siege equipment has been destroyed!	true
aide_de_camp_speeches_text_adc_winning	Victory is in our grasp!	true
aide_de_camp_speeches_text_adc_own_ally_destroyed	Your ally is destroyed.	true
aide_de_camp_speeches_text_adc_own_point_captured	You have lost a victory point.	true
aide_de_camp_speeches_text_adc_own_unit_wavering	Your warriors are wavering!	true
aide_de_camp_speeches_text_adc_own_tower_captured	The enemy have the tower!	true
aide_de_camp_speeches_text_adc_own_ally_attacked	The foe attacks our ally!	true
aide_de_camp_speeches_text_adc_own_unit_rallied	Your warriors are rallying!	true
aide_de_camp_speeches_text_adc_own_general_killed	Death embraces your Lord...	true
aide_de_camp_speeches_text_adc_own_reinforcements	Reinforcements have arrived!	true
aide_de_camp_speeches_text_adc_own_unit_berserk	One of your units has gone berserk!	true
aide_de_camp_speeches_text_adc_enemy_fort_about_to_be_captured	The enemy stronghold will soon be yours.	true
aide_de_camp_speeches_text_adc_own_ladders_docked	Our ladders have docked on the walls!	true
aide_de_camp_speeches_text_adc_own_gate_captured	The enemy have captured the gates!	true
aide_de_camp_speeches_text_adc_own_ship_on_fire	One of your ships is on fire!	true
