Loc PackedFile	1
key	text	tooltip
campaign_map_winds_of_magic_areas_localised_name_wh2_main_wom_area_089	[PH] WOM area 89	true
campaign_map_winds_of_magic_areas_localised_name_wh2_main_wom_area_088	[PH] WOM area 88	true
campaign_map_winds_of_magic_areas_localised_name_wh2_main_wom_area_085	[PH] WOM area 85	true
campaign_map_winds_of_magic_areas_localised_name_wh2_main_wom_area_084	[PH] WOM area 84	true
campaign_map_winds_of_magic_areas_localised_name_wh2_main_wom_area_087	[PH] WOM area 87	true
campaign_map_winds_of_magic_areas_localised_name_wh2_main_wom_area_086	[PH] WOM area 86	true
campaign_map_winds_of_magic_areas_localised_name_wh2_main_wom_area_081	[PH] WOM area 81	true
campaign_map_winds_of_magic_areas_localised_name_wh2_main_wom_area_080	[PH] WOM area 80	true
campaign_map_winds_of_magic_areas_localised_name_wh2_main_wom_area_083	[PH] WOM area 83	true
campaign_map_winds_of_magic_areas_localised_name_wh2_main_wom_area_082	[PH] WOM area 82	true
campaign_map_winds_of_magic_areas_localised_name_wh2_main_wom_area_099	[PH] WOM area 99	true
campaign_map_winds_of_magic_areas_localised_name_wh2_main_wom_area_098	[PH] WOM area 98	true
campaign_map_winds_of_magic_areas_localised_name_wh2_main_wom_area_095	[PH] WOM area 95	true
campaign_map_winds_of_magic_areas_localised_name_wh2_main_wom_area_094	[PH] WOM area 94	true
campaign_map_winds_of_magic_areas_localised_name_wh2_main_wom_area_097	[PH] WOM area 97	true
campaign_map_winds_of_magic_areas_localised_name_wh2_main_wom_area_096	[PH] WOM area 96	true
campaign_map_winds_of_magic_areas_localised_name_wh2_main_wom_area_091	[PH] WOM area 91	true
campaign_map_winds_of_magic_areas_localised_name_wh2_main_wom_area_090	[PH] WOM area 90	true
campaign_map_winds_of_magic_areas_localised_name_wh2_main_wom_area_093	[PH] WOM area 93	true
campaign_map_winds_of_magic_areas_localised_name_wh2_main_wom_area_092	[PH] WOM area 92	true
campaign_map_winds_of_magic_areas_localised_name_wh2_main_wom_area_049	[PH] WOM area 49	true
