campaign_group_member_criteria_pooled_resources_tables	0
member	pooled_resource
wh2_dlc09_pooled_resource_canopic	tmb_canopic_jars
wh2_dlc10_pooled_resource_oathgold	dwf_oathgold
wh2_dlc11_vmp_pooled_resource_blood_kiss	vmp_blood_kiss
wh2_dlc12_skv_pooled_resource_nuke	skv_nuke
wh2_dlc12_skv_pooled_resource_reactor_core	skv_reactor_core
wh2_pooled_resource_skaven_food_average	skaven_food
wh2_pooled_resource_skaven_food_plentiful	skaven_food
wh2_pooled_resource_skaven_food_shortage	skaven_food
wh2_pooled_resource_skaven_food_starvation	skaven_food
wh2_pooled_resource_skaven_food_surplus	skaven_food
