Loc PackedFile	1
key	text	tooltip
special_ability_groups_name_wh2_main_lore_skink_priest_avatar	Lore of Heavens	true
special_ability_groups_name_wh2_main_lore_grey_seer_ruin	Lore of Grey Seer (Ruin)	true
special_ability_groups_name_wh_dlc03_lore_beasts	Lore of Beasts	true
special_ability_groups_name_wh2_main_lore_grey_seer_plague	Lore of Grey Seer (Plague)	true
special_ability_groups_name_wh2_dlc11_lore_noctilus	Lore Pool of Noctilus	true
special_ability_groups_name_wh2_dlc11_vmp_lore_lahmian	Lahmian Lore Pool	true
special_ability_groups_name_wh_dlc04_lore_strigoi	Lore of Vampires	true
special_ability_groups_name_wh_dlc05_lore_shadows	Lore of Shadows	true
special_ability_groups_name_wh_main_lore_big_waaagh	Big Waaagh!	true
special_ability_groups_name_wh_main_lore_lil_waaagh	Little Waaagh!	true
special_ability_groups_name_wh_pro03_lore_kemmler	Lore of Vampires	true
special_ability_groups_name_wh2_main_lore_plague	Skaven Spells of Plague	true
special_ability_groups_name_wh2_dlc11_vmp_lore_von_carstein	Von Carstein Lore Pool	true
special_ability_groups_name_wh2_main_lore_teclis	Lore Pool of Teclis	true
special_ability_groups_name_wh_main_lore_fire	Lore of Fire	true
special_ability_groups_name_wh_main_lore_vampires	Lore of Vampires	true
special_ability_groups_name_wh2_dlc12_lore_lord_kroak	Deliverance of Itza	true
special_ability_groups_name_wh2_main_lore_loremaster	Lore Pool of the Loremaster	true
special_ability_groups_name_wh_main_lore_heavens	Lore of Heavens	true
special_ability_groups_name_wh2_dlc11_vmp_lore_necrarch	Necrarch Lore Pool	true
special_ability_groups_name_wh2_main_lore_morathi	Lore Pool of Morathi	true
special_ability_groups_name_wh2_dlc11_lore_deep	Lore of the Deep	true
special_ability_groups_name_wh2_dlc10_lore_alarielle	Lore Pool of Alarielle	true
special_ability_groups_name_wh2_main_lore_slann_generic	Lore Pool of the Slann	true
special_ability_groups_name_wh_dlc08_lore_kihar	Lore of Fire	true
special_ability_groups_name_wh_main_lore_death	Lore of Death	true
special_ability_groups_name_wh2_dlc09_lore_nehekhara	Lore of Nehekhara	true
special_ability_groups_name_wh_dlc08_lore_arzik	Lore of Metal	true
special_ability_groups_name_wh2_main_lore_slann	Lore Pool of Mazdamundi	true
special_ability_groups_name_wh_main_lore_metal	Lore of Metal	true
special_ability_groups_name_wh_dlc05_lore_life	Lore of Life	true
special_ability_groups_name_wh_dlc05_lore_branchwraith	Lore of Shadows	true
special_ability_groups_name_wh2_main_lore_high_magic	Lore of High Magic	true
special_ability_groups_name_wh_main_lore_light	Lore of Light	true
special_ability_groups_name_wh_dlc03_lore_wild	Lore of the Wild	true
special_ability_groups_name_wh2_dlc11_lore_vampire_pirates	Lore of Vampires	true
special_ability_groups_name_wh_dlc04_lore_helman_ghorst	Lore of Vampires	true
special_ability_groups_name_wh2_main_lore_dark_magic	Lore of Dark Magic	true
special_ability_groups_name_wh2_main_lore_ruin	Skaven Spells of Ruin	true
